"Competencia";"is_total";"UF";"cnae_subclasse";"Saldo_Movimentacao"
"Jan/2008";FALSE;"43 - Rio Grande do Sul";"2452";-6
"Jan/2008";FALSE;"50 - Mato Grosso do Sul";"2451";-3
"Jan/2008";FALSE;"50 - Mato Grosso do Sul";"2452";0
"Jan/2008";FALSE;"51 - Mato Grosso";"2451";5
"Jan/2008";FALSE;"51 - Mato Grosso";"2452";0
"Jan/2008";FALSE;"52 - Goiás";"2451";0
"Jan/2008";FALSE;"52 - Goiás";"2452";2
"Jan/2008";FALSE;"53 - Distrito Federal";"2451";-1
"Jan/2008";FALSE;"53 - Distrito Federal";"2452";-2
"Total";TRUE;"11 - Rondônia";"2451";16
"Total";TRUE;"11 - Rondônia";"2452";57
"Total";TRUE;"12 - Acre";"2451";-17
"Total";TRUE;"12 - Acre";"2452";0
"Total";TRUE;"13 - Amazonas";"2451";3
"Total";TRUE;"13 - Amazonas";"2452";-151
"Total";TRUE;"14 - Roraima";"2451";2
"Total";TRUE;"14 - Roraima";"2452";0
"Total";TRUE;"15 - Para";"2451";-8
"Total";TRUE;"15 - Para";"2452";12
"Total";TRUE;"16 - Amapa";"2451";0
"Total";TRUE;"16 - Amapa";"2452";-1
"Total";TRUE;"17 - Tocantins";"2451";6
"Total";TRUE;"17 - Tocantins";"2452";-1
"Total";TRUE;"21 - Maranhão";"2451";3
"Total";TRUE;"21 - Maranhão";"2452";-29
"Total";TRUE;"22 - Piaui";"2451";0
"Total";TRUE;"22 - Piaui";"2452";-1
"Total";TRUE;"23 - Ceará";"2451";44
"Total";TRUE;"23 - Ceará";"2452";-50
"Total";TRUE;"24 - Rio Grande do Norte";"2451";-8
"Total";TRUE;"24 - Rio Grande do Norte";"2452";-8
"Total";TRUE;"25 - Paraíba";"2451";0
"Total";TRUE;"25 - Paraíba";"2452";1
"Total";TRUE;"26 - Pernambuco";"2451";190
"Total";TRUE;"26 - Pernambuco";"2452";17
"Total";TRUE;"27 - Alagoas";"2451";-41
"Total";TRUE;"27 - Alagoas";"2452";-90
"Total";TRUE;"28 - Sergipe";"2451";19
"Total";TRUE;"28 - Sergipe";"2452";-11
"Total";TRUE;"29 - Bahia";"2451";-154
"Total";TRUE;"29 - Bahia";"2452";-9
"Total";TRUE;"31 - Minas Gerais";"2451";-1556
"Total";TRUE;"31 - Minas Gerais";"2452";-11
"Total";TRUE;"32 - Espírito Santo";"2451";-47
"Total";TRUE;"32 - Espírito Santo";"2452";22
"Total";TRUE;"33 - Rio de Janeiro";"2451";-2357
"Total";TRUE;"33 - Rio de Janeiro";"2452";-356
"Total";TRUE;"35 - São Paulo";"2451";-8612
"Total";TRUE;"35 - São Paulo";"2452";-1681
"Total";TRUE;"41 - Paraná";"2451";-388
"Total";TRUE;"41 - Paraná";"2452";463
"Total";TRUE;"42 - Santa Catarina";"2451";2909
"Total";TRUE;"42 - Santa Catarina";"2452";198
"Total";TRUE;"43 - Rio Grande do Sul";"2451";-1854
"Total";TRUE;"43 - Rio Grande do Sul";"2452";-221
"Total";TRUE;"50 - Mato Grosso do Sul";"2451";0
"Total";TRUE;"50 - Mato Grosso do Sul";"2452";31
"Total";TRUE;"51 - Mato Grosso";"2451";-157
"Total";TRUE;"51 - Mato Grosso";"2452";-14
"Total";TRUE;"52 - Goiás";"2451";-75
"Total";TRUE;"52 - Goiás";"2452";-13
"Total";TRUE;"53 - Distrito Federal";"2451";6
"Total";TRUE;"53 - Distrito Federal";"2452";-7
"Jul/2025";FALSE;"23 - Ceará";"2452";-1
"Mai/2024";FALSE;"33 - Rio de Janeiro";"2451";2
"Ago/2021";FALSE;"35 - São Paulo";"2451";97
"Nov/2021";FALSE;"41 - Paraná";"2452";2
"Jun/2020";FALSE;"25 - Paraíba";"2452";-1
"Jun/2020";FALSE;"50 - Mato Grosso do Sul";"2452";1
"Fev/2024";FALSE;"42 - Santa Catarina";"2451";-84
"Out/2020";FALSE;"52 - Goiás";"2451";1
"Mar/2020";FALSE;"33 - Rio de Janeiro";"2452";0
"Dez/2024";FALSE;"25 - Paraíba";"2451";1
"Dez/2024";FALSE;"32 - Espírito Santo";"2452";-1
"Dez/2022";FALSE;"43 - Rio Grande do Sul";"2451";-106
"Set/2023";FALSE;"26 - Pernambuco";"2451";1
"Out/2024";FALSE;"43 - Rio Grande do Sul";"2452";4
"Jun/2024";FALSE;"52 - Goiás";"2452";8
"Jan/2024";FALSE;"41 - Paraná";"2451";4
"Set/2024";FALSE;"52 - Goiás";"2452";-2
"Ago/2025";FALSE;"51 - Mato Grosso";"2451";-4
"Jan/2020";FALSE;"11 - Rondônia";"2451";-1
"Abr/2021";FALSE;"42 - Santa Catarina";"2451";330
"Jul/2023";FALSE;"41 - Paraná";"2451";-30
"Ago/2020";FALSE;"50 - Mato Grosso do Sul";"2451";-1
"Mai/2025";FALSE;"31 - Minas Gerais";"2452";60
"Ago/2024";FALSE;"43 - Rio Grande do Sul";"2451";-59
"Set/2022";FALSE;"31 - Minas Gerais";"2451";-61
"Nov/2022";FALSE;"23 - Ceará";"2452";0
"Jun/2025";FALSE;"21 - Maranhão";"2451";4
"Mar/2022";FALSE;"29 - Bahia";"2451";1
"Mar/2021";FALSE;"24 - Rio Grande do Norte";"2452";-1
"Ago/2024";FALSE;"29 - Bahia";"2451";0
"Dez/2020";FALSE;"25 - Paraíba";"2452";3
"Fev/2023";FALSE;"32 - Espírito Santo";"2452";2
"Jun/2022";FALSE;"26 - Pernambuco";"2451";-7
"Mai/2020";FALSE;"25 - Paraíba";"2451";-1
"Jan/2022";FALSE;"27 - Alagoas";"2451";1
"Mar/2025";FALSE;"42 - Santa Catarina";"2451";99
"Ago/2022";FALSE;"24 - Rio Grande do Norte";"2451";-1
"Jul/2024";FALSE;"31 - Minas Gerais";"2451";6
"Nov/2021";FALSE;"26 - Pernambuco";"2452";-3
"Dez/2022";FALSE;"32 - Espírito Santo";"2451";-2
"Mai/2021";FALSE;"52 - Goiás";"2452";-7
"Fev/2021";FALSE;"31 - Minas Gerais";"2451";443
"Mar/2022";FALSE;"28 - Sergipe";"2452";0
"Fev/2024";FALSE;"23 - Ceará";"2452";1
"Out/2020";FALSE;"42 - Santa Catarina";"2452";40
"Ago/2020";FALSE;"15 - Para";"2451";1
"Out/2023";FALSE;"31 - Minas Gerais";"2452";31
"Set/2020";FALSE;"26 - Pernambuco";"2451";1
"Nov/2021";FALSE;"21 - Maranhão";"2452";-2
"Jun/2024";FALSE;"33 - Rio de Janeiro";"2451";-4
"Jul/2021";FALSE;"11 - Rondônia";"2452";-2
"Set/2024";FALSE;"42 - Santa Catarina";"2452";12
"Out/2023";FALSE;"29 - Bahia";"2451";1
"Ago/2021";FALSE;"29 - Bahia";"2451";-1
"Out/2021";FALSE;"23 - Ceará";"2451";-3
"Abr/2022";FALSE;"15 - Para";"2451";3
"Jun/2020";FALSE;"43 - Rio Grande do Sul";"2452";-16
"Jan/2020";FALSE;"52 - Goiás";"2451";-3
"Jan/2020";FALSE;"21 - Maranhão";"2452";-2
"Fev/2025";FALSE;"41 - Paraná";"2452";10
"Abr/2020";FALSE;"42 - Santa Catarina";"2451";-117
"Jun/2021";FALSE;"25 - Paraíba";"2451";0
"Dez/2024";FALSE;"52 - Goiás";"2452";1
"Mar/2021";FALSE;"43 - Rio Grande do Sul";"2452";-4
"Jul/2023";FALSE;"12 - Acre";"2451";2
"Jul/2020";FALSE;"31 - Minas Gerais";"2451";37
"Ago/2025";FALSE;"29 - Bahia";"2452";-2
"Mai/2023";FALSE;"27 - Alagoas";"2451";0
"Jul/2023";FALSE;"11 - Rondônia";"2451";1
"Jan/2022";FALSE;"32 - Espírito Santo";"2452";1
"Set/2022";FALSE;"43 - Rio Grande do Sul";"2451";-58
"Mai/2024";FALSE;"25 - Paraíba";"2452";1
"Jul/2025";FALSE;"43 - Rio Grande do Sul";"2452";2
"Mar/2021";FALSE;"23 - Ceará";"2452";1
"Nov/2021";FALSE;"43 - Rio Grande do Sul";"2451";-58
"Jan/2020";FALSE;"23 - Ceará";"2451";-6
"Dez/2022";FALSE;"42 - Santa Catarina";"2451";-204
"Nov/2023";FALSE;"41 - Paraná";"2452";-4
"Jan/2021";FALSE;"33 - Rio de Janeiro";"2452";1
"Out/2024";FALSE;"21 - Maranhão";"2452";-1
"Mar/2022";FALSE;"43 - Rio Grande do Sul";"2451";137
"Jul/2023";FALSE;"42 - Santa Catarina";"2451";106
"Jun/2024";FALSE;"35 - São Paulo";"2451";-42
"Out/2020";FALSE;"53 - Distrito Federal";"2452";1
"Jan/2022";FALSE;"11 - Rondônia";"2451";-1
"Ago/2021";FALSE;"41 - Paraná";"2451";6
"Jan/2024";FALSE;"33 - Rio de Janeiro";"2451";-5
"Ago/2024";FALSE;"32 - Espírito Santo";"2452";-2
"Jan/2023";FALSE;"31 - Minas Gerais";"2452";-1
"Nov/2020";FALSE;"25 - Paraíba";"2451";1
"Nov/2020";FALSE;"50 - Mato Grosso do Sul";"2452";1
"Mar/2025";FALSE;"29 - Bahia";"2451";1
"Dez/2024";FALSE;"29 - Bahia";"2451";-1
"Mai/2022";FALSE;"50 - Mato Grosso do Sul";"2452";-2
"Nov/2022";FALSE;"52 - Goiás";"2451";-1
"Ago/2023";FALSE;"11 - Rondônia";"2451";-1
"Ago/2023";FALSE;"33 - Rio de Janeiro";"2452";7
"Fev/2023";FALSE;"11 - Rondônia";"2451";1
"Jan/2022";FALSE;"51 - Mato Grosso";"2451";-1
"Mar/2022";FALSE;"11 - Rondônia";"2452";-3
"Set/2022";FALSE;"35 - São Paulo";"2451";28
"Out/2023";FALSE;"23 - Ceará";"2451";2
"Ago/2024";FALSE;"29 - Bahia";"2452";-1
"Abr/2022";FALSE;"26 - Pernambuco";"2452";-5
"Mai/2020";FALSE;"50 - Mato Grosso do Sul";"2452";-2
"Nov/2021";FALSE;"41 - Paraná";"2451";10
"Abr/2022";FALSE;"52 - Goiás";"2451";0
"Jun/2020";FALSE;"11 - Rondônia";"2451";1
"Jun/2020";FALSE;"41 - Paraná";"2452";-75
"Mar/2023";FALSE;"23 - Ceará";"2451";-13
"Out/2024";FALSE;"11 - Rondônia";"2451";-1
"Jan/2024";FALSE;"42 - Santa Catarina";"2452";14
"Out/2025";FALSE;"29 - Bahia";"2452";-9
"Jan/2025";FALSE;"32 - Espírito Santo";"2451";4
"Out/2020";FALSE;"15 - Para";"2451";0
"Ago/2023";FALSE;"31 - Minas Gerais";"2451";87
"Out/2021";FALSE;"28 - Sergipe";"2451";-1
"Mai/2025";FALSE;"42 - Santa Catarina";"2452";-15
"Mai/2023";FALSE;"43 - Rio Grande do Sul";"2452";16
"Set/2024";FALSE;"33 - Rio de Janeiro";"2451";-8
"Mar/2021";FALSE;"15 - Para";"2451";1
"Out/2024";FALSE;"51 - Mato Grosso";"2451";2
"Out/2020";FALSE;"28 - Sergipe";"2452";1
"Set/2020";FALSE;"15 - Para";"2451";1
"Jul/2024";FALSE;"22 - Piaui";"2452";-1
"Jun/2023";FALSE;"33 - Rio de Janeiro";"2451";-3
"Mai/2022";FALSE;"50 - Mato Grosso do Sul";"2451";-2
"Jun/2025";FALSE;"32 - Espírito Santo";"2452";-1
"Jun/2022";FALSE;"11 - Rondônia";"2451";1
"Set/2020";FALSE;"31 - Minas Gerais";"2452";9
"Mar/2022";FALSE;"31 - Minas Gerais";"2452";5
"Out/2021";FALSE;"35 - São Paulo";"2451";67
"Mar/2021";FALSE;"23 - Ceará";"2451";9
"Jun/2021";FALSE;"35 - São Paulo";"2452";-20
"Jun/2020";FALSE;"23 - Ceará";"2451";-5
"Out/2021";FALSE;"26 - Pernambuco";"2451";22
"Mai/2024";FALSE;"11 - Rondônia";"2451";2
"Nov/2024";FALSE;"43 - Rio Grande do Sul";"2451";-56
"Jun/2022";FALSE;"51 - Mato Grosso";"2451";-1
"Mar/2021";FALSE;"29 - Bahia";"2451";0
"Abr/2022";FALSE;"23 - Ceará";"2451";-7
"Abr/2025";FALSE;"32 - Espírito Santo";"2451";6
"Mar/2024";FALSE;"35 - São Paulo";"2452";54
"Abr/2023";FALSE;"35 - São Paulo";"2451";-87
"Out/2022";FALSE;"35 - São Paulo";"2452";49
"Ago/2023";FALSE;"13 - Amazonas";"2452";31
"Nov/2021";FALSE;"50 - Mato Grosso do Sul";"2452";6
"Out/2025";FALSE;"41 - Paraná";"2452";9
"Jan/2023";FALSE;"26 - Pernambuco";"2452";-1
"Abr/2024";FALSE;"26 - Pernambuco";"2452";7
"Abr/2024";FALSE;"41 - Paraná";"2452";9
"Jun/2025";FALSE;"31 - Minas Gerais";"2451";-147
"Jul/2020";FALSE;"15 - Para";"2451";-1
"Ago/2025";FALSE;"29 - Bahia";"2451";2
"Mai/2020";FALSE;"32 - Espírito Santo";"2452";-3
"Jan/2021";FALSE;"28 - Sergipe";"2451";1
"Jan/2021";FALSE;"28 - Sergipe";"2452";-1
"Ago/2021";FALSE;"43 - Rio Grande do Sul";"2451";52
"Jul/2024";FALSE;"35 - São Paulo";"2452";35
"Fev/2024";FALSE;"15 - Para";"2452";-1
"Abr/2025";FALSE;"31 - Minas Gerais";"2452";74
"Fev/2020";FALSE;"43 - Rio Grande do Sul";"2451";80
"Dez/2022";FALSE;"31 - Minas Gerais";"2452";0
"Nov/2022";FALSE;"15 - Para";"2452";1
"Out/2025";FALSE;"31 - Minas Gerais";"2451";-146
"Fev/2025";FALSE;"27 - Alagoas";"2451";3
"Jun/2024";FALSE;"51 - Mato Grosso";"2451";2
"Set/2025";FALSE;"26 - Pernambuco";"2451";1
"Abr/2024";FALSE;"13 - Amazonas";"2452";-2
"Out/2022";FALSE;"42 - Santa Catarina";"2451";29
"Mai/2025";FALSE;"21 - Maranhão";"2451";5
"Mai/2022";FALSE;"33 - Rio de Janeiro";"2452";16
"Set/2024";FALSE;"31 - Minas Gerais";"2452";1
"Set/2021";FALSE;"43 - Rio Grande do Sul";"2452";-2
"Abr/2024";FALSE;"21 - Maranhão";"2452";-1
"Set/2024";FALSE;"23 - Ceará";"2452";5
"Set/2024";FALSE;"27 - Alagoas";"2451";-5
"Mar/2024";FALSE;"15 - Para";"2452";-1
"Jun/2023";FALSE;"51 - Mato Grosso";"2451";2
"Jan/2022";FALSE;"41 - Paraná";"2451";22
"Jan/2023";FALSE;"43 - Rio Grande do Sul";"2451";-11
"Dez/2020";FALSE;"43 - Rio Grande do Sul";"2452";-30
"Jun/2021";FALSE;"21 - Maranhão";"2451";-2
"Abr/2025";FALSE;"52 - Goiás";"2452";-1
"Jun/2024";FALSE;"26 - Pernambuco";"2451";-2
"Set/2023";FALSE;"31 - Minas Gerais";"2451";-78
"Abr/2022";FALSE;"27 - Alagoas";"2452";-1
"Mar/2020";FALSE;"23 - Ceará";"2452";-1
"Jan/2020";FALSE;"41 - Paraná";"2452";12
"Mar/2020";FALSE;"35 - São Paulo";"2452";-55
"Nov/2021";FALSE;"32 - Espírito Santo";"2451";2
"Set/2025";FALSE;"43 - Rio Grande do Sul";"2452";-2
"Abr/2025";FALSE;"43 - Rio Grande do Sul";"2452";17
"Fev/2021";FALSE;"32 - Espírito Santo";"2451";2
"Ago/2020";FALSE;"41 - Paraná";"2452";-20
"Jun/2025";FALSE;"33 - Rio de Janeiro";"2452";-6
"Dez/2022";FALSE;"21 - Maranhão";"2451";-1
"Mar/2022";FALSE;"50 - Mato Grosso do Sul";"2452";0
"Set/2020";FALSE;"41 - Paraná";"2451";88
"Fev/2022";FALSE;"41 - Paraná";"2451";11
"Ago/2020";FALSE;"32 - Espírito Santo";"2451";-3
"Fev/2023";FALSE;"31 - Minas Gerais";"2452";15
"Abr/2022";FALSE;"43 - Rio Grande do Sul";"2452";3
"Jan/2025";FALSE;"25 - Paraíba";"2451";-1
"Mar/2020";FALSE;"21 - Maranhão";"2451";1
"Jun/2022";FALSE;"23 - Ceará";"2452";-5
"Set/2021";FALSE;"17 - Tocantins";"2451";-1
"Jun/2023";FALSE;"23 - Ceará";"2452";-2
"Out/2022";FALSE;"11 - Rondônia";"2452";-3
"Jun/2025";FALSE;"43 - Rio Grande do Sul";"2451";10
"Jul/2022";FALSE;"31 - Minas Gerais";"2452";23
"Jan/2022";FALSE;"41 - Paraná";"2452";37
"Out/2024";FALSE;"35 - São Paulo";"2451";15
"Mai/2024";FALSE;"41 - Paraná";"2452";7
"Abr/2023";FALSE;"35 - São Paulo";"2452";-40
"Out/2025";FALSE;"17 - Tocantins";"2451";1
"Mar/2024";FALSE;"13 - Amazonas";"2452";-7
"Fev/2021";FALSE;"43 - Rio Grande do Sul";"2451";134
"Mar/2020";FALSE;"29 - Bahia";"2451";-2
"Abr/2024";FALSE;"51 - Mato Grosso";"2451";-1
"Mai/2024";FALSE;"32 - Espírito Santo";"2452";-3
"Mai/2023";FALSE;"43 - Rio Grande do Sul";"2451";-85
"Set/2024";FALSE;"11 - Rondônia";"2451";1
"Mar/2022";FALSE;"42 - Santa Catarina";"2452";28
"Out/2024";FALSE;"29 - Bahia";"2451";-2
"Jul/2025";FALSE;"33 - Rio de Janeiro";"2452";-3
"Mai/2022";FALSE;"32 - Espírito Santo";"2451";-1
"Ago/2022";FALSE;"23 - Ceará";"2451";-2
"Ago/2024";FALSE;"43 - Rio Grande do Sul";"2452";0
"Abr/2020";FALSE;"31 - Minas Gerais";"2452";-129
"Out/2025";FALSE;"42 - Santa Catarina";"2451";-230
"Dez/2021";FALSE;"21 - Maranhão";"2451";3
"Mar/2021";FALSE;"52 - Goiás";"2452";9
"Mar/2023";FALSE;"42 - Santa Catarina";"2451";-119
"Set/2022";FALSE;"26 - Pernambuco";"2452";0
"Set/2021";FALSE;"11 - Rondônia";"2452";0
"Jun/2022";FALSE;"52 - Goiás";"2452";-6
"Jan/2022";FALSE;"26 - Pernambuco";"2451";-8
"Jan/2025";FALSE;"42 - Santa Catarina";"2452";11
"Out/2022";FALSE;"43 - Rio Grande do Sul";"2452";-3
"Jun/2023";FALSE;"42 - Santa Catarina";"2452";10
"Out/2021";FALSE;"15 - Para";"2451";-5
"Out/2025";FALSE;"23 - Ceará";"2451";2
"Dez/2023";FALSE;"29 - Bahia";"2452";2
"Nov/2021";FALSE;"33 - Rio de Janeiro";"2452";6
"Nov/2025";FALSE;"52 - Goiás";"2451";-1
"Dez/2020";FALSE;"32 - Espírito Santo";"2451";-1
"Mai/2023";FALSE;"23 - Ceará";"2452";2
"Dez/2022";FALSE;"11 - Rondônia";"2452";1
"Fev/2022";FALSE;"52 - Goiás";"2452";7
"Ago/2024";FALSE;"32 - Espírito Santo";"2451";-1
"Nov/2020";FALSE;"31 - Minas Gerais";"2452";30
"Ago/2025";FALSE;"23 - Ceará";"2451";10
"Jun/2023";FALSE;"31 - Minas Gerais";"2452";17
"Jul/2023";FALSE;"50 - Mato Grosso do Sul";"2452";-5
"Fev/2024";FALSE;"27 - Alagoas";"2451";-1
"Ago/2025";FALSE;"32 - Espírito Santo";"2452";-4
"Dez/2022";FALSE;"21 - Maranhão";"2452";1
"Jul/2024";FALSE;"51 - Mato Grosso";"2451";4
"Jun/2023";FALSE;"33 - Rio de Janeiro";"2452";1
"Jan/2023";FALSE;"33 - Rio de Janeiro";"2452";3
"Set/2022";FALSE;"50 - Mato Grosso do Sul";"2451";2
"Fev/2020";FALSE;"15 - Para";"2451";-1
"Jul/2024";FALSE;"52 - Goiás";"2452";-1
"Set/2025";FALSE;"32 - Espírito Santo";"2451";0
"Jun/2024";FALSE;"33 - Rio de Janeiro";"2452";-10
"Nov/2020";FALSE;"27 - Alagoas";"2451";1
"Dez/2022";FALSE;"28 - Sergipe";"2451";1
"Fev/2020";FALSE;"29 - Bahia";"2451";0
"Jul/2021";FALSE;"32 - Espírito Santo";"2451";13
"Mar/2020";FALSE;"11 - Rondônia";"2452";1
"Mai/2024";FALSE;"13 - Amazonas";"2452";2
"Nov/2024";FALSE;"43 - Rio Grande do Sul";"2452";-5
"Mar/2025";FALSE;"35 - São Paulo";"2451";-65
"Dez/2021";FALSE;"42 - Santa Catarina";"2452";-23
"Jan/2023";FALSE;"35 - São Paulo";"2452";29
"Set/2020";FALSE;"33 - Rio de Janeiro";"2451";0
"Mai/2022";FALSE;"27 - Alagoas";"2451";-3
"Abr/2022";FALSE;"52 - Goiás";"2452";1
"Fev/2024";FALSE;"32 - Espírito Santo";"2452";1
"Jun/2021";FALSE;"26 - Pernambuco";"2452";0
"Abr/2023";FALSE;"29 - Bahia";"2451";1
"Mar/2023";FALSE;"13 - Amazonas";"2452";-12
"Abr/2021";FALSE;"35 - São Paulo";"2451";84
"Nov/2024";FALSE;"41 - Paraná";"2451";-8
"Out/2020";FALSE;"35 - São Paulo";"2451";124
"Ago/2022";FALSE;"51 - Mato Grosso";"2451";2
"Jul/2020";FALSE;"51 - Mato Grosso";"2452";1
"Mar/2020";FALSE;"15 - Para";"2451";-1
"Abr/2020";FALSE;"35 - São Paulo";"2451";-164
"Jul/2025";FALSE;"13 - Amazonas";"2452";15
"Fev/2021";FALSE;"23 - Ceará";"2452";2
"Ago/2020";FALSE;"31 - Minas Gerais";"2452";9
"Set/2020";FALSE;"26 - Pernambuco";"2452";-2
"Out/2025";FALSE;"31 - Minas Gerais";"2452";-72
"Nov/2021";FALSE;"31 - Minas Gerais";"2451";-46
"Out/2024";FALSE;"23 - Ceará";"2451";3
"Mai/2023";FALSE;"52 - Goiás";"2451";0
"Mar/2021";FALSE;"21 - Maranhão";"2451";3
"Jan/2024";FALSE;"13 - Amazonas";"2452";3
"Mar/2023";FALSE;"33 - Rio de Janeiro";"2452";-5
"Mar/2021";FALSE;"35 - São Paulo";"2452";93
"Ago/2025";FALSE;"35 - São Paulo";"2452";-47
"Nov/2023";FALSE;"42 - Santa Catarina";"2451";-78
"Set/2024";FALSE;"35 - São Paulo";"2451";100
"Set/2024";FALSE;"43 - Rio Grande do Sul";"2452";6
"Out/2022";FALSE;"26 - Pernambuco";"2452";-1
"Jun/2021";FALSE;"22 - Piaui";"2451";-2
"Dez/2022";FALSE;"35 - São Paulo";"2452";-89
"Ago/2021";FALSE;"11 - Rondônia";"2452";1
"Dez/2024";FALSE;"41 - Paraná";"2451";-31
"Dez/2024";FALSE;"31 - Minas Gerais";"2451";-263
"Out/2023";FALSE;"26 - Pernambuco";"2452";-2
"Jan/2024";FALSE;"32 - Espírito Santo";"2452";0
"Set/2024";FALSE;"11 - Rondônia";"2452";0
"Jul/2020";FALSE;"26 - Pernambuco";"2452";2
"Nov/2022";FALSE;"11 - Rondônia";"2451";-3
"Mai/2025";FALSE;"27 - Alagoas";"2451";4
"Mai/2022";FALSE;"42 - Santa Catarina";"2452";-15
"Fev/2024";FALSE;"33 - Rio de Janeiro";"2451";3
"Nov/2025";FALSE;"26 - Pernambuco";"2451";2
"Out/2025";FALSE;"51 - Mato Grosso";"2451";5
"Abr/2023";FALSE;"52 - Goiás";"2452";0
"Fev/2025";FALSE;"11 - Rondônia";"2452";1
"Fev/2023";FALSE;"23 - Ceará";"2452";3
"Mai/2022";FALSE;"41 - Paraná";"2452";-10
"Mai/2023";FALSE;"52 - Goiás";"2452";3
"Dez/2023";FALSE;"35 - São Paulo";"2451";-91
"Fev/2025";FALSE;"32 - Espírito Santo";"2451";3
"Fev/2023";FALSE;"35 - São Paulo";"2451";66
"Jun/2021";FALSE;"33 - Rio de Janeiro";"2452";6
"Jan/2023";FALSE;"27 - Alagoas";"2451";0
"Abr/2022";FALSE;"25 - Paraíba";"2451";-1
"Dez/2021";FALSE;"28 - Sergipe";"2452";1
"Dez/2021";FALSE;"43 - Rio Grande do Sul";"2452";-3
"Nov/2025";FALSE;"32 - Espírito Santo";"2451";-3
"Jan/2022";FALSE;"13 - Amazonas";"2452";27
"Out/2022";FALSE;"35 - São Paulo";"2451";-75
"Ago/2022";FALSE;"41 - Paraná";"2452";28
"Ago/2021";FALSE;"41 - Paraná";"2452";-6
"Nov/2023";FALSE;"32 - Espírito Santo";"2452";3
"Jul/2022";FALSE;"21 - Maranhão";"2452";1
"Mar/2024";FALSE;"11 - Rondônia";"2451";1
"Dez/2022";FALSE;"43 - Rio Grande do Sul";"2452";-9
"Mar/2024";FALSE;"21 - Maranhão";"2452";2
"Fev/2022";FALSE;"22 - Piaui";"2452";-1
"Fev/2025";FALSE;"43 - Rio Grande do Sul";"2452";3
"Mai/2025";FALSE;"43 - Rio Grande do Sul";"2452";-16
"Nov/2024";FALSE;"35 - São Paulo";"2452";0
"Jan/2024";FALSE;"52 - Goiás";"2452";11
"Mar/2020";FALSE;"50 - Mato Grosso do Sul";"2451";1
"Out/2025";FALSE;"21 - Maranhão";"2452";4
"Fev/2024";FALSE;"25 - Paraíba";"2451";-1
"Set/2020";FALSE;"41 - Paraná";"2452";198
"Out/2025";FALSE;"43 - Rio Grande do Sul";"2452";3
"Nov/2024";FALSE;"15 - Para";"2452";1
"Ago/2020";FALSE;"21 - Maranhão";"2451";-2
"Set/2021";FALSE;"35 - São Paulo";"2452";-25
"Out/2021";FALSE;"35 - São Paulo";"2452";-3
"Mai/2023";FALSE;"26 - Pernambuco";"2452";-1
"Jan/2020";FALSE;"32 - Espírito Santo";"2451";-3
"Mar/2020";FALSE;"32 - Espírito Santo";"2452";1
"Mai/2023";FALSE;"28 - Sergipe";"2452";2
"Ago/2021";FALSE;"23 - Ceará";"2451";-8
"Mar/2025";FALSE;"35 - São Paulo";"2452";-6
"Out/2023";FALSE;"21 - Maranhão";"2451";0
"Abr/2022";FALSE;"29 - Bahia";"2452";3
"Mar/2025";FALSE;"32 - Espírito Santo";"2452";-2
"Jun/2020";FALSE;"26 - Pernambuco";"2452";6
"Dez/2020";FALSE;"43 - Rio Grande do Sul";"2451";-6
"Set/2021";FALSE;"26 - Pernambuco";"2452";0
"Ago/2025";FALSE;"11 - Rondônia";"2452";1
"Set/2023";FALSE;"50 - Mato Grosso do Sul";"2452";-2
"Mar/2020";FALSE;"42 - Santa Catarina";"2451";30
"Mai/2023";FALSE;"11 - Rondônia";"2452";-1
"Out/2025";FALSE;"11 - Rondônia";"2452";-1
"Abr/2021";FALSE;"41 - Paraná";"2451";25
"Ago/2022";FALSE;"52 - Goiás";"2452";-4
"Mar/2022";FALSE;"15 - Para";"2451";-2
"Ago/2024";FALSE;"42 - Santa Catarina";"2451";22
"Abr/2023";FALSE;"33 - Rio de Janeiro";"2451";-1
"Mai/2024";FALSE;"51 - Mato Grosso";"2451";0
"Set/2022";FALSE;"50 - Mato Grosso do Sul";"2452";7
"Ago/2020";FALSE;"32 - Espírito Santo";"2452";1
"Abr/2024";FALSE;"27 - Alagoas";"2451";2
"Abr/2025";FALSE;"35 - São Paulo";"2452";114
"Nov/2024";FALSE;"26 - Pernambuco";"2452";5
"Mar/2020";FALSE;"52 - Goiás";"2451";-1
"Fev/2020";FALSE;"53 - Distrito Federal";"2451";-1
"Mai/2021";FALSE;"43 - Rio Grande do Sul";"2451";48
"Ago/2023";FALSE;"43 - Rio Grande do Sul";"2452";-2
"Out/2022";FALSE;"21 - Maranhão";"2452";1
"Nov/2025";FALSE;"35 - São Paulo";"2451";-46
"Jul/2024";FALSE;"11 - Rondônia";"2451";0
"Abr/2022";FALSE;"41 - Paraná";"2451";-4
"Mar/2021";FALSE;"29 - Bahia";"2452";3
"Jul/2023";FALSE;"23 - Ceará";"2451";-2
"Dez/2020";FALSE;"35 - São Paulo";"2452";9
"Out/2023";FALSE;"35 - São Paulo";"2451";-38
"Jun/2024";FALSE;"41 - Paraná";"2451";66
"Jan/2025";FALSE;"11 - Rondônia";"2452";-1
"Jun/2023";FALSE;"32 - Espírito Santo";"2451";-1
"Fev/2025";FALSE;"51 - Mato Grosso";"2451";3
"Nov/2024";FALSE;"33 - Rio de Janeiro";"2451";-3
