"Competencia";"is_total";"UF";"cnae_subclasse";"Salario_Mensal"
"Out/2020";FALSE;"51 - Mato Grosso";"2451";1200
"Jun/2024";FALSE;"43 - Rio Grande do Sul";"2452";2057,11692307692
"Fev/2022";FALSE;"32 - Espírito Santo";"2452";1582,83
"Out/2023";FALSE;"13 - Amazonas";"2452";1742,4
"Nov/2020";FALSE;"35 - São Paulo";"2452";1987,52464454976
"Abr/2023";FALSE;"33 - Rio de Janeiro";"2452";6551,66666666667
"Set/2024";FALSE;"41 - Paraná";"2451";2354,80453703704
"Nov/2023";FALSE;"29 - Bahia";"2451";3750
"Nov/2023";FALSE;"32 - Espírito Santo";"2451";1978,80666666667
"Fev/2022";FALSE;"11 - Rondônia";"2452";1233
"Jan/2022";FALSE;"31 - Minas Gerais";"2452";2194,7479245283
"Set/2020";FALSE;"21 - Maranhão";"2452";1186,18
"Set/2020";FALSE;"23 - Ceará";"2451";1073,46153846154
"Mar/2021";FALSE;"13 - Amazonas";"2452";1613,85714285714
"Ago/2025";FALSE;"31 - Minas Gerais";"2451";2513,80572614108
"Jul/2022";FALSE;"33 - Rio de Janeiro";"2452";1562,306
"Mai/2025";FALSE;"41 - Paraná";"2452";2489,07086956522
"Ago/2021";FALSE;"35 - São Paulo";"2452";1978,47606617647
"Jan/2021";FALSE;"35 - São Paulo";"2451";1852,35557471264
"Ago/2022";FALSE;"50 - Mato Grosso do Sul";"2452";1684,8
"Dez/2020";FALSE;"41 - Paraná";"2452";2172,60346153846
"Out/2025";FALSE;"33 - Rio de Janeiro";"2451";1722,4425
"Set/2021";FALSE;"42 - Santa Catarina";"2451";2150,89109232769
"Jan/2021";FALSE;"26 - Pernambuco";"2451";1720,225
"Fev/2022";FALSE;"52 - Goiás";"2451";2004
"Mai/2024";FALSE;"21 - Maranhão";"2452";70939,2233333333
"Ago/2023";FALSE;"21 - Maranhão";"2452";1425,86
"Fev/2022";FALSE;"51 - Mato Grosso";"2452";1212
"Mai/2022";FALSE;"23 - Ceará";"2451";1446,066
"Out/2024";FALSE;"42 - Santa Catarina";"2452";2183,34810810811
"Mar/2024";FALSE;"33 - Rio de Janeiro";"2451";1315,924
"Dez/2022";FALSE;"22 - Piaui";"2451";1308,33333333333
"Jun/2023";FALSE;"41 - Paraná";"2451";2401,85554455446
"Fev/2020";FALSE;"41 - Paraná";"2451";1461,5352173913
"Ago/2024";FALSE;"13 - Amazonas";"2452";2626,27
"Set/2025";FALSE;"31 - Minas Gerais";"2451";8573,635
"Nov/2024";FALSE;"26 - Pernambuco";"2451";2236,27142857143
"Jan/2023";FALSE;"13 - Amazonas";"2452";2280,61875
"Out/2024";FALSE;"26 - Pernambuco";"2451";2624,53333333333
"Out/2024";FALSE;"26 - Pernambuco";"2452";1479,03
"Nov/2022";FALSE;"52 - Goiás";"2452";1855,0675
"Fev/2021";FALSE;"21 - Maranhão";"2452";1247,93666666667
"Abr/2025";FALSE;"11 - Rondônia";"2452";1996,75
"Jul/2025";FALSE;"11 - Rondônia";"2451";1750
"Dez/2020";FALSE;"29 - Bahia";"2452";1432,2
"Jan/2021";FALSE;"41 - Paraná";"2452";2082,95032520325
"Abr/2024";FALSE;"42 - Santa Catarina";"2451";2326,66127777778
"Mai/2024";FALSE;"52 - Goiás";"2452";1532,5
"Jul/2022";FALSE;"35 - São Paulo";"2451";1997,86848148148
"Out/2022";FALSE;"52 - Goiás";"2451";1400
"Abr/2024";FALSE;"11 - Rondônia";"2451";1575
"Jul/2020";FALSE;"23 - Ceará";"2452";1050
"Jan/2021";FALSE;"43 - Rio Grande do Sul";"2451";1466,29836879433
"Mai/2023";FALSE;"32 - Espírito Santo";"2451";1457,25
"Set/2024";FALSE;"42 - Santa Catarina";"2451";2549,54288702929
"Jun/2023";FALSE;"27 - Alagoas";"2451";2500
"Mai/2023";FALSE;"35 - São Paulo";"2451";4280,28317073171
"Set/2020";FALSE;"42 - Santa Catarina";"2451";1617,93832684825
"Jul/2023";FALSE;"23 - Ceará";"2452";1660
"Abr/2022";FALSE;"23 - Ceará";"2452";1708,5
"Fev/2022";FALSE;"33 - Rio de Janeiro";"2451";1425,21333333333
"Dez/2020";FALSE;"33 - Rio de Janeiro";"2451";1152,09
"Mar/2023";FALSE;"31 - Minas Gerais";"2452";2463,56289719626
"Dez/2024";FALSE;"33 - Rio de Janeiro";"2452";2548,63157894737
"Abr/2025";FALSE;"29 - Bahia";"2452";1575,95
"Nov/2021";FALSE;"35 - São Paulo";"2452";2164,07704225352
"Out/2025";FALSE;"32 - Espírito Santo";"2451";1811,48142857143
"Jan/2022";FALSE;"25 - Paraíba";"2451";606
"Ago/2025";FALSE;"11 - Rondônia";"2451";1843,6
"Fev/2020";FALSE;"33 - Rio de Janeiro";"2451";1583,668
"Mai/2025";FALSE;"32 - Espírito Santo";"2452";1753,52
"Jul/2021";FALSE;"35 - São Paulo";"2452";2134,79780346821
"Out/2022";FALSE;"29 - Bahia";"2451";1743,352
"Jul/2024";FALSE;"42 - Santa Catarina";"2452";2428,21254901961
"Jan/2020";FALSE;"31 - Minas Gerais";"2452";1766,46566666667
"Mar/2023";FALSE;"11 - Rondônia";"2451";1473
"Fev/2021";FALSE;"42 - Santa Catarina";"2451";1841,75529352227
"Dez/2023";FALSE;"32 - Espírito Santo";"2451";1416,18
"Out/2020";FALSE;"43 - Rio Grande do Sul";"2452";1694,735
"Ago/2024";FALSE;"42 - Santa Catarina";"2452";2209,30253731343
"Fev/2025";FALSE;"29 - Bahia";"2452";1661,91
"Dez/2020";FALSE;"28 - Sergipe";"2452";1456
"Out/2025";FALSE;"43 - Rio Grande do Sul";"2452";2137,60461538462
"Jan/2023";FALSE;"27 - Alagoas";"2451";2200
"Jun/2021";FALSE;"33 - Rio de Janeiro";"2452";1786,4
"Jul/2022";FALSE;"21 - Maranhão";"2452";1782,29
"Fev/2025";FALSE;"43 - Rio Grande do Sul";"2452";1954,4964
"Abr/2022";FALSE;"25 - Paraíba";"2451";1219
"Fev/2023";FALSE;"35 - São Paulo";"2451";9456,88897350993
"Out/2022";FALSE;"35 - São Paulo";"2451";4181,48720524017
"Mai/2025";FALSE;"43 - Rio Grande do Sul";"2452";2218,22222222222
"Out/2025";FALSE;"21 - Maranhão";"2452";1536,4
"Nov/2024";FALSE;"35 - São Paulo";"2452";2712,41703703704
"Set/2020";FALSE;"41 - Paraná";"2452";1922,14106299213
"Dez/2023";FALSE;"35 - São Paulo";"2451";2508,44119402985
"Mar/2024";FALSE;"21 - Maranhão";"2452";1924,87
"Mar/2024";FALSE;"11 - Rondônia";"2451";1683,5
"Dez/2021";FALSE;"28 - Sergipe";"2452";1100
"Dez/2021";FALSE;"43 - Rio Grande do Sul";"2452";1695,8325
"Mar/2020";FALSE;"50 - Mato Grosso do Sul";"2451";1239,08
"Nov/2023";FALSE;"32 - Espírito Santo";"2452";1544
"Ago/2022";FALSE;"41 - Paraná";"2452";2432,58759124088
"Jan/2024";FALSE;"52 - Goiás";"2452";1694,31428571429
"Nov/2024";FALSE;"15 - Para";"2452";2262,32
"Jan/2022";FALSE;"13 - Amazonas";"2452";1470,55294117647
"Ago/2021";FALSE;"41 - Paraná";"2452";4858,35638157895
"Fev/2025";FALSE;"32 - Espírito Santo";"2451";1771,05571428571
"Dez/2022";FALSE;"43 - Rio Grande do Sul";"2452";1700
"Nov/2025";FALSE;"21 - Maranhão";"2451";1518
"Ago/2024";FALSE;"23 - Ceará";"2451";2041,9875
"Set/2021";FALSE;"52 - Goiás";"2451";2625
"Jun/2025";FALSE;"35 - São Paulo";"2451";2746,4355450237
"Ago/2025";FALSE;"24 - Rio Grande do Norte";"2451";1518
"Mar/2023";FALSE;"43 - Rio Grande do Sul";"2452";2029,5375
"Set/2022";FALSE;"31 - Minas Gerais";"2452";2280,83808823529
"Abr/2025";FALSE;"35 - São Paulo";"2451";2647,19516981132
"Dez/2021";FALSE;"41 - Paraná";"2452";2353,18709677419
"Nov/2022";FALSE;"35 - São Paulo";"2451";4299,37086956522
"Out/2022";FALSE;"52 - Goiás";"2452";1645,566
"Abr/2024";FALSE;"33 - Rio de Janeiro";"2452";2099,04541666667
"Jan/2021";FALSE;"42 - Santa Catarina";"2451";1608,57785440613
"Out/2024";FALSE;"53 - Distrito Federal";"2451";1705,75
"Nov/2021";FALSE;"31 - Minas Gerais";"2452";1597,42459016393
"Nov/2024";FALSE;"13 - Amazonas";"2452";3134,12307692308
"Jun/2020";FALSE;"35 - São Paulo";"2451";14788,0620689655
"Out/2021";FALSE;"23 - Ceará";"2452";1530
"Mai/2025";FALSE;"17 - Tocantins";"2451";2000
"Mai/2024";FALSE;"23 - Ceará";"2452";1733,6
"Nov/2024";FALSE;"29 - Bahia";"2451";2644,695
"Mai/2023";FALSE;"11 - Rondônia";"2451";1500
"Nov/2022";FALSE;"21 - Maranhão";"2451";1232,705
"Mai/2024";FALSE;"35 - São Paulo";"2452";2433,43860759494
"Jan/2022";FALSE;"28 - Sergipe";"2452";1757,6
"Mai/2021";FALSE;"23 - Ceará";"2452";1107,5
"Jul/2023";FALSE;"42 - Santa Catarina";"2452";2133,39
"Nov/2022";FALSE;"27 - Alagoas";"2451";1455,44
"Jan/2020";FALSE;"50 - Mato Grosso do Sul";"2452";1273,1
"Dez/2022";FALSE;"23 - Ceará";"2451";1441,90714285714
"Out/2022";FALSE;"32 - Espírito Santo";"2451";1416,5
"Ago/2022";FALSE;"43 - Rio Grande do Sul";"2451";1817,44063829787
"Nov/2023";FALSE;"41 - Paraná";"2451";2266,68576923077
"Jan/2020";FALSE;"41 - Paraná";"2451";1742,2187
"Out/2020";FALSE;"33 - Rio de Janeiro";"2451";1136,046
"Jun/2022";FALSE;"13 - Amazonas";"2452";1498,325
"Mai/2022";FALSE;"31 - Minas Gerais";"2452";2162,61406779661
"Abr/2024";FALSE;"31 - Minas Gerais";"2451";1977,70975206612
"Nov/2025";FALSE;"42 - Santa Catarina";"2452";2570,235
"Ago/2024";FALSE;"51 - Mato Grosso";"2451";2500,56
"Jun/2022";FALSE;"26 - Pernambuco";"2452";1527,37333333333
"Set/2022";FALSE;"43 - Rio Grande do Sul";"2452";1795,44181818182
"Nov/2022";FALSE;"53 - Distrito Federal";"2452";1658,04
"Nov/2021";FALSE;"50 - Mato Grosso do Sul";"2451";2200
"Ago/2024";FALSE;"33 - Rio de Janeiro";"2452";1725,499
"Ago/2020";FALSE;"11 - Rondônia";"2451";1200
"Jul/2023";FALSE;"15 - Para";"2451";2500
"Set/2023";FALSE;"29 - Bahia";"2451";1563,82
"Out/2022";FALSE;"50 - Mato Grosso do Sul";"2452";2180,7975
"Nov/2023";FALSE;"33 - Rio de Janeiro";"2451";1584
"Jul/2020";FALSE;"52 - Goiás";"2451";1363,64
"Mai/2024";FALSE;"26 - Pernambuco";"2452";1445,515
"Out/2020";FALSE;"43 - Rio Grande do Sul";"2451";1545,89317073171
"Mai/2024";FALSE;"31 - Minas Gerais";"2452";2202,51156976744
"Abr/2022";FALSE;"29 - Bahia";"2451";2039,31666666667
"Jan/2024";FALSE;"32 - Espírito Santo";"2451";1893,37833333333
"Ago/2022";FALSE;"26 - Pernambuco";"2451";2068
"Jun/2021";FALSE;"43 - Rio Grande do Sul";"2452";1636,9925
"Nov/2021";FALSE;"13 - Amazonas";"2452";1558,7
"Set/2025";FALSE;"35 - São Paulo";"2451";2928,09359183673
"Set/2024";FALSE;"26 - Pernambuco";"2451";2297,20058823529
"Set/2024";FALSE;"26 - Pernambuco";"2452";1739,515
"Abr/2025";FALSE;"11 - Rondônia";"2451";1909
"Abr/2025";FALSE;"43 - Rio Grande do Sul";"2451";2006,00878228782
"Nov/2024";FALSE;"42 - Santa Catarina";"2451";2601,18883161512
"Ago/2020";FALSE;"33 - Rio de Janeiro";"2451";1126,06
"Mar/2023";FALSE;"26 - Pernambuco";"2451";1948,73
"Dez/2020";FALSE;"35 - São Paulo";"2451";6234,22827027027
"Nov/2023";FALSE;"43 - Rio Grande do Sul";"2452";1969,22666666667
"Abr/2023";FALSE;"32 - Espírito Santo";"2451";1925,25
"Jan/2024";FALSE;"27 - Alagoas";"2452";660
"Mai/2022";FALSE;"53 - Distrito Federal";"2452";4500
"Fev/2021";FALSE;"43 - Rio Grande do Sul";"2452";1681,63483870968
"Jun/2024";FALSE;"11 - Rondônia";"2452";2206
"Jul/2021";FALSE;"21 - Maranhão";"2451";1131,24
"Nov/2021";FALSE;"11 - Rondônia";"2451";1800
"Set/2025";FALSE;"52 - Goiás";"2451";1518
"Set/2024";FALSE;"21 - Maranhão";"2451";1432
"Fev/2021";FALSE;"29 - Bahia";"2451";2400
"Mai/2022";FALSE;"26 - Pernambuco";"2452";1291,06
"Jul/2022";FALSE;"13 - Amazonas";"2452";1529,82172413793
"Out/2024";FALSE;"31 - Minas Gerais";"2451";3609,98580645161
"Ago/2024";FALSE;"28 - Sergipe";"2451";1512
"Dez/2020";FALSE;"42 - Santa Catarina";"2451";1786,20364238411
"Set/2021";FALSE;"41 - Paraná";"2452";2212,79349206349
"Nov/2022";FALSE;"21 - Maranhão";"2452";1272,6
"Mar/2021";FALSE;"11 - Rondônia";"2451";1200
"Mai/2020";FALSE;"33 - Rio de Janeiro";"2452";1335
"Mai/2020";FALSE;"41 - Paraná";"2451";2550,45611111111
"Dez/2021";FALSE;"33 - Rio de Janeiro";"2451";1523,51
"Mar/2025";FALSE;"41 - Paraná";"2451";2362,14353383459
"Set/2024";FALSE;"31 - Minas Gerais";"2451";2129,36414860681
"Mai/2021";FALSE;"25 - Paraíba";"2451";1102,33333333333
"Mai/2021";FALSE;"41 - Paraná";"2452";2182,44894736842
"Jul/2022";FALSE;"41 - Paraná";"2451";2079,894875
"Set/2020";FALSE;"35 - São Paulo";"2451";5710,10693939394
"Jan/2020";FALSE;"32 - Espírito Santo";"2452";1535,76
"Mai/2025";FALSE;"13 - Amazonas";"2452";2355,71764705882
"Out/2021";FALSE;"41 - Paraná";"2452";2177,7346969697
"Abr/2020";FALSE;"35 - São Paulo";"2452";2280,63536585366
"Nov/2021";FALSE;"27 - Alagoas";"2451";1938
"Out/2021";FALSE;"29 - Bahia";"2451";1471,09
"Jun/2024";FALSE;"31 - Minas Gerais";"2451";2102,84151515152
"Ago/2020";FALSE;"23 - Ceará";"2452";1913,695
"Set/2021";FALSE;"41 - Paraná";"2451";1916,98651685393
"Jun/2025";FALSE;"41 - Paraná";"2451";2428,22414473684
"Jan/2025";FALSE;"27 - Alagoas";"2451";2068,17666666667
"Mai/2023";FALSE;"33 - Rio de Janeiro";"2451";1891,21142857143
"Set/2025";FALSE;"31 - Minas Gerais";"2452";2384,3972972973
"Abr/2021";FALSE;"23 - Ceará";"2451";1157,89473684211
"Abr/2021";FALSE;"29 - Bahia";"2452";1216,6
"Out/2025";FALSE;"32 - Espírito Santo";"2452";1753,52
"Jun/2021";FALSE;"15 - Para";"2451";1550
"Nov/2022";FALSE;"42 - Santa Catarina";"2451";2322,10680434783
"Set/2020";FALSE;"43 - Rio Grande do Sul";"2451";2868,6904494382
"Ago/2024";FALSE;"11 - Rondônia";"2452";2412,5
"Ago/2020";FALSE;"33 - Rio de Janeiro";"2452";1282,51333333333
"Dez/2021";FALSE;"26 - Pernambuco";"2451";3269,2
"Nov/2022";FALSE;"13 - Amazonas";"2452";1768,34166666667
"Set/2021";FALSE;"31 - Minas Gerais";"2452";1577,71633333333
"Set/2023";FALSE;"43 - Rio Grande do Sul";"2451";1947,24018425926
"Out/2022";FALSE;"23 - Ceará";"2451";1389,31588235294
"Abr/2023";FALSE;"41 - Paraná";"2452";2539,85727272727
"Ago/2020";FALSE;"35 - São Paulo";"2452";1979,82773504274
"Mar/2024";FALSE;"42 - Santa Catarina";"2451";2269,6798744113
"Mai/2023";FALSE;"50 - Mato Grosso do Sul";"2452";1500
"Dez/2023";FALSE;"27 - Alagoas";"2452";660
"Jan/2020";FALSE;"42 - Santa Catarina";"2451";3626,3028611898
"Jun/2022";FALSE;"11 - Rondônia";"2452";1821
"Abr/2021";FALSE;"50 - Mato Grosso do Sul";"2452";1200
"Fev/2021";FALSE;"17 - Tocantins";"2451";550
"Mar/2022";FALSE;"26 - Pernambuco";"2452";1657,614
"Out/2021";FALSE;"21 - Maranhão";"2451";1131,24
"Jul/2021";FALSE;"41 - Paraná";"2451";1801,45481012658
"Nov/2020";FALSE;"42 - Santa Catarina";"2451";1717,32525217391
"Abr/2020";FALSE;"42 - Santa Catarina";"2452";1554,10666666667
"Nov/2023";FALSE;"26 - Pernambuco";"2451";2300,025
"Fev/2024";FALSE;"26 - Pernambuco";"2451";2165,4025
"Fev/2021";FALSE;"26 - Pernambuco";"2452";1184,615
"Jul/2022";FALSE;"21 - Maranhão";"2451";1253,41
"Ago/2025";FALSE;"21 - Maranhão";"2452";1610
"Jul/2024";FALSE;"43 - Rio Grande do Sul";"2452";1834,815
"Mai/2021";FALSE;"42 - Santa Catarina";"2452";1760,88020833333
"Jul/2025";FALSE;"23 - Ceará";"2451";1326,05454545455
"Fev/2023";FALSE;"41 - Paraná";"2451";2320,53125
"Mai/2021";FALSE;"35 - São Paulo";"2452";2425,90994974874
"Mai/2025";FALSE;"35 - São Paulo";"2452";2678,20239215686
"Jan/2021";FALSE;"21 - Maranhão";"2451";1118,98
"Ago/2023";FALSE;"32 - Espírito Santo";"2451";1987,385
"Out/2022";FALSE;"23 - Ceará";"2452";1541,075
"Set/2025";FALSE;"25 - Paraíba";"2451";1518
"Dez/2021";FALSE;"42 - Santa Catarina";"2451";2046,82636363636
"Nov/2025";FALSE;"41 - Paraná";"2451";2408,35333333333
"Fev/2023";FALSE;"43 - Rio Grande do Sul";"2452";1994,72294117647
"Jan/2023";FALSE;"35 - São Paulo";"2451";2435,74296428571
"Out/2024";FALSE;"33 - Rio de Janeiro";"2451";1515,08875
"Ago/2020";FALSE;"42 - Santa Catarina";"2452";1536,94514705882
"Abr/2024";FALSE;"41 - Paraná";"2451";2218,14358024691
"Dez/2020";FALSE;"31 - Minas Gerais";"2452";1730,08630434783
"Mar/2023";FALSE;"41 - Paraná";"2451";2079,94
"Ago/2022";FALSE;"42 - Santa Catarina";"2451";2038,79444776119
"Jul/2022";FALSE;"11 - Rondônia";"2451";2424
"Dez/2023";FALSE;"31 - Minas Gerais";"2451";2095,22468253968
"Jan/2025";FALSE;"51 - Mato Grosso";"2451";2000
"Jun/2021";FALSE;"43 - Rio Grande do Sul";"2451";1589,85644444444
"Jan/2021";FALSE;"33 - Rio de Janeiro";"2451";1652,2
"Jul/2025";FALSE;"35 - São Paulo";"2451";2449,05142857143
"Jun/2022";FALSE;"25 - Paraíba";"2451";1219
"Out/2022";FALSE;"41 - Paraná";"2452";2258,81128440367
"Jun/2023";FALSE;"43 - Rio Grande do Sul";"2451";1797,07696296296
"Mar/2025";FALSE;"26 - Pernambuco";"2451";2004,97307692308
"Jun/2025";FALSE;"31 - Minas Gerais";"2452";2394,73735294118
"Fev/2021";FALSE;"35 - São Paulo";"2451";1883,47909620991
"Jul/2022";FALSE;"32 - Espírito Santo";"2452";1350,66
"Abr/2024";FALSE;"42 - Santa Catarina";"2452";2183,90833333333
"Out/2020";FALSE;"32 - Espírito Santo";"2452";1485,56666666667
"Jan/2022";FALSE;"23 - Ceará";"2451";1646,84375
"Mar/2024";FALSE;"32 - Espírito Santo";"2452";1609,4
"Out/2023";FALSE;"26 - Pernambuco";"2451";2006,73777777778
"Jul/2021";FALSE;"50 - Mato Grosso do Sul";"2451";2500
"Jul/2020";FALSE;"32 - Espírito Santo";"2451";540,833333333333
"Nov/2022";FALSE;"26 - Pernambuco";"2451";1816,99454545455
"Fev/2020";FALSE;"51 - Mato Grosso";"2451";1300
"Dez/2024";FALSE;"43 - Rio Grande do Sul";"2451";1997,57101694915
"Abr/2025";FALSE;"41 - Paraná";"2452";2536,1640625
"Dez/2022";FALSE;"13 - Amazonas";"2452";2626,8
"Out/2021";FALSE;"52 - Goiás";"2451";1100
"Mai/2022";FALSE;"41 - Paraná";"2451";1784,06952941176
"Ago/2021";FALSE;"32 - Espírito Santo";"2452";1247,6
"Nov/2024";FALSE;"29 - Bahia";"2452";1651,1
"Jun/2021";FALSE;"23 - Ceará";"2451";1297,5
"Ago/2022";FALSE;"29 - Bahia";"2451";1212
"Out/2022";FALSE;"31 - Minas Gerais";"2452";2402,28619047619
"Jan/2021";FALSE;"31 - Minas Gerais";"2451";1745,43857142857
"Jun/2022";FALSE;"50 - Mato Grosso do Sul";"2452";1992,4
"Jul/2024";FALSE;"43 - Rio Grande do Sul";"2451";1965,52689873418
"Mai/2021";FALSE;"42 - Santa Catarina";"2451";2052,23230188679
"Jul/2022";FALSE;"29 - Bahia";"2451";1212
"Nov/2022";FALSE;"35 - São Paulo";"2452";2246,63852760736
"Jan/2021";FALSE;"41 - Paraná";"2451";1794,90293577982
"Set/2021";FALSE;"31 - Minas Gerais";"2451";2739,47687830688
"Set/2022";FALSE;"21 - Maranhão";"2451";1212
"Jun/2023";FALSE;"35 - São Paulo";"2451";7434,65015228426
"Fev/2024";FALSE;"31 - Minas Gerais";"2452";2324,24458333333
"Jul/2023";FALSE;"52 - Goiás";"2451";1910
"Nov/2023";FALSE;"33 - Rio de Janeiro";"2452";2720,64
"Mai/2023";FALSE;"23 - Ceará";"2451";1320
"Jan/2023";FALSE;"50 - Mato Grosso do Sul";"2452";1684,8
"Abr/2024";FALSE;"23 - Ceará";"2452";1508,5
"Dez/2021";FALSE;"29 - Bahia";"2451";1385,84
"Ago/2022";FALSE;"41 - Paraná";"2451";1966,56183098592
"Fev/2021";FALSE;"33 - Rio de Janeiro";"2451";1228
"Jan/2022";FALSE;"31 - Minas Gerais";"2451";43497,9948529412
"Abr/2025";FALSE;"33 - Rio de Janeiro";"2452";2247,41
"Nov/2024";FALSE;"33 - Rio de Janeiro";"2452";10190,0814285714
"Nov/2023";FALSE;"31 - Minas Gerais";"2451";1992,39424124514
"Jul/2021";FALSE;"23 - Ceará";"2451";1100
"Ago/2022";FALSE;"31 - Minas Gerais";"2452";2123,31380952381
"Jun/2022";FALSE;"41 - Paraná";"2451";2136,71902173913
"Jun/2022";FALSE;"50 - Mato Grosso do Sul";"2451";1212
"Mar/2025";FALSE;"15 - Para";"2452";1900
"Nov/2025";FALSE;"33 - Rio de Janeiro";"2452";2652,225
"Nov/2025";FALSE;"35 - São Paulo";"2452";2920,00538011696
"Fev/2020";FALSE;"35 - São Paulo";"2451";29624,6237168142
"Nov/2020";FALSE;"29 - Bahia";"2451";1268,85
"Mar/2021";FALSE;"42 - Santa Catarina";"2452";1737,15439393939
"Mai/2025";FALSE;"29 - Bahia";"2452";1672,72
"Jul/2020";FALSE;"23 - Ceará";"2451";1108,33333333333
"Mai/2023";FALSE;"35 - São Paulo";"2452";2458,35021505376
"Ago/2020";FALSE;"43 - Rio Grande do Sul";"2451";1467,59619047619
"Mar/2022";FALSE;"52 - Goiás";"2451";1450
"Jul/2023";FALSE;"35 - São Paulo";"2452";2413,15890625
"Dez/2024";FALSE;"31 - Minas Gerais";"2452";2638,79042253521
"Nov/2024";FALSE;"41 - Paraná";"2452";2561,93368421053
"Mai/2024";FALSE;"23 - Ceará";"2451";2120
"Jun/2025";FALSE;"41 - Paraná";"2452";2593,13571428571
"Mai/2022";FALSE;"52 - Goiás";"2451";2300
"Fev/2025";FALSE;"23 - Ceará";"2451";1627,90909090909
"Fev/2024";FALSE;"43 - Rio Grande do Sul";"2451";1904,45756906077
"Jun/2021";FALSE;"53 - Distrito Federal";"2452";1100
"Mai/2022";FALSE;"43 - Rio Grande do Sul";"2451";1615,14902515723
"Mar/2020";FALSE;"43 - Rio Grande do Sul";"2452";1646,04545454545
"Fev/2023";FALSE;"35 - São Paulo";"2452";2420,86512437811
"Jun/2020";FALSE;"42 - Santa Catarina";"2451";1620,59736842105
"Dez/2020";FALSE;"23 - Ceará";"2452";1080
"Set/2023";FALSE;"13 - Amazonas";"2452";1652,2
"Fev/2024";FALSE;"35 - São Paulo";"2451";13177,0888888889
"Fev/2023";FALSE;"42 - Santa Catarina";"2452";2012,45867647059
"Set/2022";FALSE;"23 - Ceará";"2452";1351,79166666667
"Mai/2023";FALSE;"41 - Paraná";"2451";2146,78838095238
"Out/2021";FALSE;"11 - Rondônia";"2452";1233
"Out/2023";FALSE;"35 - São Paulo";"2452";2408,5180952381
"Jul/2021";FALSE;"52 - Goiás";"2452";3016
"Mai/2022";FALSE;"31 - Minas Gerais";"2451";1826,38332446808
"Jan/2020";FALSE;"11 - Rondônia";"2452";1095
"Jun/2025";FALSE;"23 - Ceará";"2451";1345,98571428571
"Abr/2025";FALSE;"15 - Para";"2452";2262,32
"Jul/2021";FALSE;"13 - Amazonas";"2452";1171,02857142857
"Set/2024";FALSE;"43 - Rio Grande do Sul";"2452";2099,0245
"Mar/2021";FALSE;"21 - Maranhão";"2451";1125,31
"Mar/2021";FALSE;"35 - São Paulo";"2452";2229,24512635379
"Abr/2023";FALSE;"52 - Goiás";"2452";1562,4
"Ago/2025";FALSE;"35 - São Paulo";"2452";2760,98083769633
"Dez/2022";FALSE;"35 - São Paulo";"2452";2407,55441860465
"Mai/2023";FALSE;"52 - Goiás";"2452";1715,02333333333
"Mai/2022";FALSE;"42 - Santa Catarina";"2452";1800,33357142857
"Out/2025";FALSE;"51 - Mato Grosso";"2451";2373,374
"Set/2024";FALSE;"35 - São Paulo";"2451";2644,86063400576
"Out/2023";FALSE;"26 - Pernambuco";"2452";3000
"Mar/2023";FALSE;"33 - Rio de Janeiro";"2452";1744,01571428571
"Mai/2025";FALSE;"27 - Alagoas";"2451";2287,73571428571
"Nov/2025";FALSE;"26 - Pernambuco";"2451";1878,75333333333
"Nov/2023";FALSE;"42 - Santa Catarina";"2451";6157,78531772575
"Set/2024";FALSE;"11 - Rondônia";"2452";2600
"Jan/2024";FALSE;"13 - Amazonas";"2452";1768,8
"Jul/2020";FALSE;"26 - Pernambuco";"2452";1471,4
"Jan/2024";FALSE;"32 - Espírito Santo";"2452";1875,66
"Nov/2022";FALSE;"11 - Rondônia";"2451";4000
"Fev/2023";FALSE;"23 - Ceará";"2452";1480,25
"Dez/2024";FALSE;"31 - Minas Gerais";"2451";2272,8304040404
"Fev/2024";FALSE;"33 - Rio de Janeiro";"2451";1366,99875
"Mai/2022";FALSE;"41 - Paraná";"2452";2409,66557377049
"Ago/2021";FALSE;"11 - Rondônia";"2452";1839
"Fev/2025";FALSE;"11 - Rondônia";"2452";2384
"Dez/2024";FALSE;"41 - Paraná";"2451";2360,02204545455
"Mai/2023";FALSE;"26 - Pernambuco";"2451";2160,12
"Fev/2021";FALSE;"41 - Paraná";"2452";2120,39486111111
"Jul/2025";FALSE;"52 - Goiás";"2452";1919,08
"Ago/2025";FALSE;"35 - São Paulo";"2451";2864,09196969697
"Jun/2020";FALSE;"41 - Paraná";"2451";1865,31470588235
"Jun/2022";FALSE;"42 - Santa Catarina";"2452";1957,46621621622
"Mai/2021";FALSE;"29 - Bahia";"2451";2600
"Out/2021";FALSE;"31 - Minas Gerais";"2452";1376,61178571429
"Fev/2024";FALSE;"51 - Mato Grosso";"2451";1725
"Set/2023";FALSE;"23 - Ceará";"2451";2660
"Out/2022";FALSE;"25 - Paraíba";"2451";1212
"Jul/2021";FALSE;"43 - Rio Grande do Sul";"2452";1576,09545454545
"Mai/2024";FALSE;"26 - Pernambuco";"2451";1764,515
"Fev/2022";FALSE;"13 - Amazonas";"2452";1425,97142857143
"Jun/2022";FALSE;"32 - Espírito Santo";"2451";1983,33
"Dez/2022";FALSE;"26 - Pernambuco";"2451";2157,03071428571
"Mai/2020";FALSE;"35 - São Paulo";"2452";2361,21538461538
"Abr/2022";FALSE;"53 - Distrito Federal";"2452";1237,86
