"Fluxo";"Ano";"Pais";"UF_Produto";"Valor_US_FOB";"Quilograma_Liquido";"cnae_subclasse"
"Importação";2017;"Finlândia";"Pernambuco";8160;371;"2452"
"Importação";2017;"Tailândia";"Amazonas";7571;115;"2452"
"Importação";2017;"Brasil";"Rio Grande do Sul";7394;1;"2452"
"Importação";2017;"Bélgica";"Rio de Janeiro";7374;13;"2452"
"Importação";2017;"Suíça";"Pernambuco";7369;137;"2452"
"Importação";2017;"Suíça";"Bahia";7357;21;"2452"
"Importação";2017;"Turquia";"Ceará";7268;397;"2452"
"Importação";2017;"Vietnã";"Santa Catarina";7174;1247;"2452"
"Importação";2017;"Estônia";"Paraná";7112;212;"2452"
"Importação";2017;"Áustria";"Rio de Janeiro";7070;281;"2452"
"Importação";2017;"Hungria";"Bahia";6982;300;"2452"
"Importação";2017;"Grécia";"Amazonas";6716;276;"2452"
"Importação";2017;"Japão";"Rio Grande do Sul";6641;32;"2452"
"Importação";2017;"México";"Santa Catarina";6480;330;"2452"
"Importação";2017;"Estados Unidos";"Piauí";6359;5;"2452"
"Importação";2017;"Portugal";"Santa Catarina";5756;554;"2452"
"Importação";2017;"Japão";"Santa Catarina";5748;137;"2452"
"Importação";2017;"Bélgica";"Paraná";5601;277;"2452"
"Importação";2017;"Dinamarca";"Mato Grosso do Sul";5491;223;"2452"
"Importação";2017;"Coreia do Sul";"Santa Catarina";5471;334;"2452"
"Importação";2017;"Austrália";"Minas Gerais";5465;17;"2452"
"Importação";2017;"Turquia";"Santa Catarina";5389;232;"2452"
"Importação";2017;"Estados Unidos";"Pernambuco";5166;31;"2452"
"Importação";2017;"Argentina";"Pernambuco";5162;447;"2452"
"Importação";2017;"Estônia";"Ceará";5105;373;"2452"
"Importação";2017;"Suécia";"Mato Grosso do Sul";5096;226;"2452"
"Importação";2017;"Índia";"Mato Grosso do Sul";4711;370;"2452"
"Importação";2017;"Espanha";"Alagoas";4695;255;"2452"
"Importação";2017;"Dinamarca";"Santa Catarina";4547;14;"2452"
"Importação";2017;"Vietnã";"São Paulo";4169;235;"2452"
"Importação";2017;"Taiwan (Formosa)";"Goiás";3947;129;"2452"
"Importação";2017;"Costa Rica";"Rio de Janeiro";3861;0;"2452"
"Importação";2017;"Coreia do Sul";"Goiás";3671;581;"2452"
"Importação";2017;"Israel";"Minas Gerais";3584;87;"2452"
"Importação";2017;"México";"Minas Gerais";3568;10;"2452"
"Importação";2017;"Portugal";"Espírito Santo";3194;179;"2452"
"Importação";2017;"Sri Lanka";"São Paulo";3092;4;"2452"
"Importação";2017;"Paquistão";"São Paulo";3045;29;"2452"
"Importação";2017;"Reino Unido";"Pernambuco";2845;95;"2452"
"Importação";2017;"Estados Unidos";"Rondônia";2842;5;"2452"
"Importação";2017;"Dinamarca";"Minas Gerais";2771;7;"2452"
"Importação";2017;"Tailândia";"Espírito Santo";2735;189;"2452"
"Importação";2017;"Finlândia";"Paraná";2658;60;"2452"
"Importação";2017;"Malásia";"Rio Grande do Sul";2603;52;"2452"
"Importação";2017;"Países Baixos (Holanda)";"Rio Grande do Sul";2563;96;"2452"
"Importação";2017;"Áustria";"Pernambuco";2471;110;"2452"
"Importação";2017;"Portugal";"Rio Grande do Sul";2384;82;"2452"
"Importação";2017;"Suécia";"Rio Grande do Sul";2365;148;"2452"
"Importação";2017;"China";"Tocantins";2247;126;"2452"
"Importação";2017;"Israel";"Distrito Federal";2219;158;"2452"
"Importação";2017;"Itália";"Rondônia";2214;35;"2452"
"Importação";2017;"Singapura";"Santa Catarina";2206;4;"2452"
"Importação";2017;"Portugal";"Rio de Janeiro";2077;94;"2452"
"Importação";2017;"Polônia";"Pernambuco";2000;56;"2452"
"Importação";2017;"Espanha";"Minas Gerais";1980;194;"2452"
"Importação";2017;"Chile";"Paraná";1950;175;"2452"
"Importação";2017;"México";"Rio Grande do Sul";1934;2;"2452"
"Importação";2017;"Itália";"Paraíba";1927;15;"2452"
"Importação";2017;"Brasil";"Paraná";1876;64;"2452"
"Importação";2017;"Dinamarca";"Pará";1875;108;"2452"
"Importação";2017;"Estados Unidos";"Sergipe";1853;43;"2452"
"Importação";2017;"Estados Unidos";"Mato Grosso";1845;7;"2452"
"Importação";2017;"Índia";"Espírito Santo";1838;14;"2452"
"Importação";2017;"Alemanha";"Goiás";1823;4;"2452"
"Importação";2017;"Japão";"Rondônia";1796;3;"2452"
"Importação";2017;"Suíça";"Minas Gerais";1759;1;"2452"
"Importação";2017;"Áustria";"Santa Catarina";1749;39;"2452"
"Importação";2017;"Reino Unido";"Amapá";1747;133;"2452"
"Importação";2017;"Argentina";"Santa Catarina";1736;52;"2452"
"Importação";2017;"Argentina";"Paraná";1729;63;"2452"
"Importação";2017;"Singapura";"Rio Grande do Sul";1724;5;"2452"
"Importação";2017;"Reino Unido";"Rondônia";1700;7;"2452"
"Importação";2017;"Portugal";"Paraná";1608;190;"2452"
"Importação";2017;"Tcheca, República";"Bahia";1573;47;"2452"
"Importação";2017;"Hungria";"Amazonas";1572;45;"2452"
"Importação";2017;"Itália";"Piauí";1514;15;"2452"
"Importação";2017;"Bulgária";"São Paulo";1489;19;"2452"
"Importação";2017;"Noruega";"Espírito Santo";1421;7;"2452"
"Importação";2017;"Alemanha";"Rondônia";1401;34;"2452"
"Importação";2017;"Costa Rica";"Goiás";1365;5;"2452"
"Importação";2017;"Indonésia";"Amazonas";1304;172;"2452"
"Importação";2017;"Turquia";"Rio Grande do Sul";1299;33;"2452"
"Importação";2017;"Luxemburgo";"Amazonas";1282;8;"2452"
"Importação";2017;"Reino Unido";"Espírito Santo";1271;25;"2452"
"Importação";2017;"Singapura";"Goiás";1261;1;"2452"
"Importação";2017;"Itália";"Mato Grosso do Sul";1205;6;"2452"
"Importação";2017;"Vietnã";"Espírito Santo";1192;3;"2452"
"Importação";2017;"Indonésia";"São Paulo";1181;35;"2452"
"Importação";2017;"Estados Unidos";"Rio Grande do Norte";1181;0;"2452"
"Importação";2017;"Lituânia";"Minas Gerais";1102;43;"2452"
"Importação";2017;"Suíça";"Distrito Federal";1071;1;"2452"
"Importação";2017;"Dinamarca";"Rio Grande do Sul";1063;40;"2452"
"Importação";2017;"Austrália";"Maranhão";959;20;"2452"
"Importação";2017;"Bélgica";"Minas Gerais";942;0;"2452"
"Importação";2017;"Paraguai";"São Paulo";928;94;"2452"
"Importação";2017;"Turquia";"Minas Gerais";792;4;"2452"
"Importação";2017;"Barbados";"Bahia";778;1;"2452"
"Importação";2017;"Tailândia";"Paraná";676;44;"2452"
"Importação";2017;"Canadá";"Pará";639;0;"2452"
"Importação";2017;"França";"Bahia";637;30;"2452"
"Importação";2017;"China";"Mato Grosso do Sul";607;156;"2452"
"Importação";2017;"Austrália";"Rio Grande do Sul";606;1;"2452"
"Importação";2017;"Nova Zelândia";"Rio Grande do Sul";602;23;"2452"
"Importação";2017;"Coreia do Norte";"São Paulo";595;8;"2452"
"Importação";2017;"Noruega";"Santa Catarina";582;10;"2452"
"Importação";2017;"México";"Bahia";575;3;"2452"
"Importação";2017;"Reino Unido";"Goiás";567;4;"2452"
"Importação";2017;"Portugal";"Distrito Federal";538;0;"2452"
"Importação";2017;"Espanha";"Rio Grande do Norte";515;19;"2452"
"Importação";2017;"Bélgica";"Amazonas";501;6;"2452"
"Importação";2017;"Uruguai";"Rio de Janeiro";493;23;"2452"
"Importação";2017;"França";"Pernambuco";486;0;"2452"
"Importação";2017;"Estados Unidos";"Amapá";477;9;"2452"
"Importação";2017;"Suíça";"Rio Grande do Sul";447;8;"2452"
"Importação";2017;"Alemanha";"Distrito Federal";438;5;"2452"
"Importação";2017;"Austrália";"Pará";423;0;"2452"
"Importação";2017;"China";"Sergipe";418;6;"2452"
"Importação";2017;"Irlanda";"Santa Catarina";417;52;"2452"
"Importação";2017;"Ucrânia";"Santa Catarina";408;19;"2452"
"Importação";2017;"Israel";"Rio de Janeiro";407;1;"2452"
"Importação";2017;"Hungria";"Minas Gerais";400;57;"2452"
"Importação";2017;"Tcheca, República";"Minas Gerais";400;0;"2452"
"Importação";2017;"Maurício";"Espírito Santo";393;0;"2452"
"Importação";2017;"Portugal";"Bahia";382;0;"2452"
"Importação";2017;"Países Baixos (Holanda)";"Bahia";374;2;"2452"
"Importação";2017;"Coreia do Sul";"Pernambuco";353;27;"2452"
"Importação";2017;"Tailândia";"Goiás";336;0;"2452"
"Importação";2017;"Bulgária";"Rio de Janeiro";327;0;"2452"
"Importação";2017;"Bélgica";"Rio Grande do Sul";323;0;"2452"
"Importação";2017;"Canadá";"Sergipe";317;0;"2452"
"Importação";2017;"Japão";"Pará";312;0;"2452"
"Importação";2017;"Canadá";"Goiás";311;1;"2452"
"Importação";2017;"Eslováquia";"Minas Gerais";308;0;"2452"
"Importação";2017;"Nova Caledônia";"Bahia";294;15;"2452"
"Importação";2017;"Finlândia";"Rio Grande do Norte";289;1;"2452"
"Importação";2017;"Irlanda";"Paraná";268;44;"2452"
"Importação";2017;"Irlanda";"Goiás";259;0;"2452"
"Importação";2017;"China";"Mato Grosso";251;10;"2452"
"Importação";2017;"Eslováquia";"Paraná";250;19;"2452"
"Importação";2017;"Suécia";"Santa Catarina";243;11;"2452"
"Importação";2017;"Alemanha";"Paraíba";233;6;"2452"
"Importação";2017;"Chile";"Minas Gerais";223;5;"2452"
"Importação";2017;"Luxemburgo";"São Paulo";206;0;"2452"
"Importação";2017;"Bélgica";"Pernambuco";199;101;"2452"
"Importação";2017;"Alemanha";"Pará";197;9;"2452"
"Importação";2017;"Polônia";"Ceará";194;33;"2452"
"Importação";2017;"Espanha";"Santa Catarina";193;2;"2452"
"Importação";2017;"Brasil";"Minas Gerais";188;24;"2452"
"Importação";2017;"Indonésia";"Rio Grande do Sul";180;38;"2452"
"Importação";2017;"Países Baixos (Holanda)";"Minas Gerais";180;0;"2452"
"Importação";2017;"Suécia";"Ceará";171;0;"2452"
"Importação";2017;"Polônia";"Rio Grande do Sul";168;1;"2452"
"Importação";2017;"Malásia";"Santa Catarina";160;4;"2452"
"Importação";2017;"Singapura";"Amazonas";153;0;"2452"
"Importação";2017;"Suíça";"Alagoas";151;0;"2452"
"Importação";2017;"Marrocos";"São Paulo";138;0;"2452"
"Importação";2017;"Polônia";"Goiás";136;4;"2452"
"Importação";2017;"Hungria";"Rio Grande do Sul";133;2;"2452"
"Importação";2017;"Suécia";"Amazonas";118;3;"2452"
"Importação";2017;"Alemanha";"Sergipe";114;0;"2452"
"Importação";2017;"Eslováquia";"Espírito Santo";103;1;"2452"
"Importação";2017;"Alemanha";"Rio Grande do Norte";103;1;"2452"
"Importação";2017;"Estados Unidos";"Mato Grosso do Sul";100;0;"2452"
"Importação";2017;"Austrália";"Rio de Janeiro";98;0;"2452"
"Importação";2017;"Liechtenstein";"São Paulo";79;0;"2452"
"Importação";2017;"Lituânia";"Pará";78;3;"2452"
"Importação";2017;"Taiwan (Formosa)";"Pernambuco";77;2;"2452"
"Importação";2017;"Hungria";"Rio de Janeiro";69;0;"2452"
"Importação";2017;"Peru";"São Paulo";61;1;"2452"
"Importação";2017;"Estados Unidos";"Maranhão";59;0;"2452"
"Importação";2017;"Indonésia";"Santa Catarina";58;21;"2452"
"Importação";2017;"Itália";"Distrito Federal";52;4;"2452"
"Importação";2017;"Rússia";"São Paulo";51;1;"2452"
"Importação";2017;"Suécia";"Rondônia";51;0;"2452"
"Importação";2017;"San Marino";"Santa Catarina";49;5;"2452"
"Importação";2017;"Tailândia";"Rio de Janeiro";47;1;"2452"
"Importação";2017;"Brasil";"Rio de Janeiro";45;2;"2452"
"Importação";2017;"Países Baixos (Holanda)";"Alagoas";43;3;"2452"
"Importação";2017;"China";"Rio Grande do Norte";42;3;"2452"
"Importação";2017;"Turcomenistão";"São Paulo";38;0;"2452"
"Importação";2017;"Nova Zelândia";"Santa Catarina";35;1;"2452"
"Importação";2017;"Tailândia";"Santa Catarina";22;0;"2452"
"Importação";2017;"Espanha";"Mato Grosso";20;25;"2452"
"Importação";2017;"Eslováquia";"Goiás";18;0;"2452"
"Importação";2017;"Taiwan (Formosa)";"Distrito Federal";15;1;"2452"
"Importação";2017;"Indonésia";"Paraná";14;0;"2452"
"Importação";2017;"Espanha";"Piauí";13;1;"2452"
"Importação";2017;"Áustria";"Mato Grosso do Sul";13;0;"2452"
"Importação";2017;"Singapura";"Paraná";11;0;"2452"
"Importação";2017;"Nigéria";"São Paulo";10;10;"2452"
"Importação";2017;"Chile";"Rio Grande do Sul";6;5;"2452"
"Importação";2017;"Colômbia";"Rio de Janeiro";5;1;"2452"
"Importação";2017;"Japão";"Espírito Santo";4;0;"2452"
"Importação";2017;"Suíça";"Espírito Santo";3;0;"2452"
"Importação";2017;"Eslovênia";"Rio Grande do Sul";3;0;"2452"
"Importação";2017;"Panamá";"São Paulo";2;0;"2452"
"Importação";2017;"Argentina";"Minas Gerais";2;0;"2452"
"Exportação";2016;"Estados Unidos";"São Paulo";4381241;128795;"2452"
"Exportação";2016;"Argentina";"São Paulo";2854314;219053;"2452"
"Exportação";2016;"Bélgica";"São Paulo";2330080;8376;"2452"
"Exportação";2016;"Equador";"São Paulo";2018669;211041;"2452"
"Exportação";2016;"Colômbia";"São Paulo";1978049;157724;"2452"
"Exportação";2016;"Paraguai";"São Paulo";1267438;226220;"2452"
"Exportação";2016;"França";"São Paulo";836632;7943;"2452"
"Exportação";2016;"Estados Unidos";"Não Declarada";607908;3754;"2452"
"Exportação";2016;"Bolívia";"São Paulo";602957;50201;"2452"
"Exportação";2016;"Peru";"São Paulo";537552;54109;"2452"
"Exportação";2016;"Chile";"São Paulo";524828;34955;"2452"
"Exportação";2016;"Paraguai";"Minas Gerais";506812;86415;"2452"
"Exportação";2016;"Paraguai";"Paraná";499951;58249;"2452"
"Exportação";2016;"Estados Unidos";"Mercadoria Nacionalizada";482542;296;"2452"
"Exportação";2016;"Argentina";"Minas Gerais";404489;59175;"2452"
"Exportação";2016;"Alemanha";"São Paulo";397564;4814;"2452"
"Exportação";2016;"Argentina";"Santa Catarina";363645;31687;"2452"
"Exportação";2016;"México";"Santa Catarina";362321;24597;"2452"
"Exportação";2016;"Argentina";"Rio Grande do Sul";357752;58522;"2452"
"Exportação";2016;"Romênia";"São Paulo";299310;29403;"2452"
"Exportação";2016;"Portugal";"São Paulo";294680;3188;"2452"
"Exportação";2016;"Estados Unidos";"Rio de Janeiro";288325;7061;"2452"
"Exportação";2016;"Argentina";"Rio de Janeiro";283876;59880;"2452"
"Exportação";2016;"Portugal";"Mercadoria Nacionalizada";276819;10747;"2452"
"Exportação";2016;"Uruguai";"São Paulo";252122;19716;"2452"
"Exportação";2016;"Costa Rica";"São Paulo";170764;5714;"2452"
"Exportação";2016;"Uruguai";"Rio Grande do Sul";160484;27051;"2452"
"Exportação";2016;"Argentina";"Paraná";151325;8979;"2452"
"Exportação";2016;"Estados Unidos";"Reexportação";139764;1086;"2452"
"Exportação";2016;"Venezuela";"São Paulo";122428;2118;"2452"
"Exportação";2016;"Bélgica";"Não Declarada";113955;171;"2452"
"Exportação";2016;"Angola";"São Paulo";113272;9240;"2452"
"Exportação";2016;"Estados Unidos";"Paraná";110947;3695;"2452"
"Exportação";2016;"México";"São Paulo";108338;5358;"2452"
"Exportação";2016;"Nicarágua";"São Paulo";105470;15629;"2452"
"Exportação";2016;"Paraguai";"Rio Grande do Sul";102083;12434;"2452"
"Exportação";2016;"Singapura";"São Paulo";98398;65;"2452"
"Exportação";2016;"Chile";"Não Declarada";95696;12779;"2452"
"Exportação";2016;"Uruguai";"Paraná";88553;6501;"2452"
"Exportação";2016;"Singapura";"Rio de Janeiro";87137;1001;"2452"
"Exportação";2016;"Suíça";"Santa Catarina";87130;1891;"2452"
"Exportação";2016;"Uruguai";"Rio de Janeiro";86184;17572;"2452"
"Exportação";2016;"Angola";"Paraná";83870;4101;"2452"
"Exportação";2016;"China";"São Paulo";75176;318;"2452"
"Exportação";2016;"Panamá";"São Paulo";69642;4100;"2452"
"Exportação";2016;"Estados Unidos";"Rio Grande do Sul";66499;1376;"2452"
"Exportação";2016;"Reino Unido";"Bahia";63993;286;"2452"
"Exportação";2016;"Reino Unido";"Rio Grande do Sul";62790;1230;"2452"
"Exportação";2016;"Colômbia";"Santa Catarina";60631;64;"2452"
"Exportação";2016;"Bélgica";"Mercadoria Nacionalizada";57045;78;"2452"
"Exportação";2016;"França";"Não Declarada";55825;29;"2452"
"Exportação";2016;"Estados Unidos";"Distrito Federal";55391;1140;"2452"
"Exportação";2016;"Colômbia";"Paraná";52231;5001;"2452"
"Exportação";2016;"Reino Unido";"Mercadoria Nacionalizada";52230;54;"2452"
"Exportação";2016;"Itália";"São Paulo";50653;1575;"2452"
"Exportação";2016;"Uruguai";"Minas Gerais";50097;7453;"2452"
"Exportação";2016;"Espanha";"São Paulo";49410;5365;"2452"
"Exportação";2016;"Países Baixos (Holanda)";"Não Declarada";47702;1991;"2452"
"Exportação";2016;"Canadá";"São Paulo";46346;5123;"2452"
"Exportação";2016;"Argentina";"Não Declarada";45852;1243;"2452"
"Exportação";2016;"Itália";"Bahia";44919;959;"2452"
"Exportação";2016;"Chile";"Paraná";44130;2464;"2452"
"Exportação";2016;"República Dominicana";"São Paulo";41983;2404;"2452"
"Exportação";2016;"Colômbia";"Mercadoria Nacionalizada";39467;71;"2452"
"Exportação";2016;"Índia";"Rio de Janeiro";38996;3197;"2452"
"Exportação";2016;"Bolívia";"Rio Grande do Sul";38971;4654;"2452"
"Exportação";2016;"Bolívia";"Paraná";38674;4240;"2452"
"Exportação";2016;"Colômbia";"Não Declarada";36429;541;"2452"
"Exportação";2016;"Chile";"Minas Gerais";36241;425;"2452"
"Exportação";2016;"Bolívia";"Santa Catarina";35256;8798;"2452"
"Exportação";2016;"Tcheca, República";"São Paulo";35139;715;"2452"
"Exportação";2016;"Índia";"Minas Gerais";34801;620;"2452"
"Exportação";2016;"Austrália";"Rio de Janeiro";34279;4557;"2452"
"Exportação";2016;"Paraguai";"Santa Catarina";34086;8634;"2452"
"Exportação";2016;"Canadá";"Minas Gerais";33766;153;"2452"
"Exportação";2016;"Peru";"Rio Grande do Sul";33712;3703;"2452"
"Exportação";2016;"China";"Não Declarada";32752;95;"2452"
"Exportação";2016;"Peru";"Paraná";32673;3543;"2452"
"Exportação";2016;"Portugal";"Não Declarada";32094;58;"2452"
"Exportação";2016;"China";"Rio de Janeiro";30762;428;"2452"
"Exportação";2016;"Peru";"Não Declarada";30393;1602;"2452"
"Exportação";2016;"Malásia";"Rio de Janeiro";30321;948;"2452"
"Exportação";2016;"Honduras";"São Paulo";29788;4233;"2452"
"Exportação";2016;"Noruega";"Não Declarada";29773;19;"2452"
"Exportação";2016;"México";"Minas Gerais";27922;72;"2452"
"Exportação";2016;"Chile";"Rio Grande do Sul";27702;1137;"2452"
"Exportação";2016;"Angola";"Minas Gerais";27366;4902;"2452"
"Exportação";2016;"Canadá";"Não Declarada";25793;223;"2452"
"Exportação";2016;"Emirados Árabes Unidos";"Rio de Janeiro";25074;52;"2452"
"Exportação";2016;"Canadá";"Reexportação";24523;51;"2452"
"Exportação";2016;"Alemanha";"Santa Catarina";24189;2986;"2452"
"Exportação";2016;"Canadá";"Mercadoria Nacionalizada";23580;50;"2452"
"Exportação";2016;"Singapura";"Mercadoria Nacionalizada";22439;24;"2452"
"Exportação";2016;"China";"Rio Grande do Sul";22331;28;"2452"
"Exportação";2016;"Bolívia";"Não Declarada";22170;1470;"2452"
"Exportação";2016;"França";"Mercadoria Nacionalizada";21544;22;"2452"
"Exportação";2016;"Costa Rica";"Não Declarada";19891;2;"2452"
"Exportação";2016;"Paraguai";"Não Declarada";19854;1365;"2452"
"Exportação";2016;"México";"Rio Grande do Sul";18629;973;"2452"
"Exportação";2016;"África do Sul";"São Paulo";18213;1474;"2452"
"Exportação";2016;"México";"Paraná";17904;1299;"2452"
"Exportação";2016;"Cuba";"Paraná";16705;12;"2452"
"Exportação";2016;"Austrália";"São Paulo";15981;441;"2452"
"Exportação";2016;"Índia";"São Paulo";15850;154;"2452"
"Exportação";2016;"Costa Rica";"Paraná";15355;973;"2452"
"Exportação";2016;"Quênia";"São Paulo";15250;26;"2452"
"Exportação";2016;"Áustria";"Rio de Janeiro";15050;174;"2452"
"Exportação";2016;"Colômbia";"Rio Grande do Sul";15005;1692;"2452"
"Exportação";2016;"Estados Unidos";"Minas Gerais";14438;627;"2452"
"Exportação";2016;"México";"Não Declarada";13911;891;"2452"
"Exportação";2016;"Países Baixos (Holanda)";"Mercadoria Nacionalizada";13878;771;"2452"
"Exportação";2016;"Coreia do Sul";"Não Declarada";13338;440;"2452"
"Exportação";2016;"Uruguai";"Não Declarada";13290;1491;"2452"
"Exportação";2016;"Itália";"Não Declarada";13138;763;"2452"
"Exportação";2016;"Austrália";"Rio Grande do Sul";13037;159;"2452"
"Exportação";2016;"Indonésia";"Reexportação";13023;291;"2452"
"Exportação";2016;"República Dominicana";"Rio Grande do Sul";12809;242;"2452"
"Exportação";2016;"Argélia";"Rio de Janeiro";12581;477;"2452"
"Exportação";2016;"Japão";"São Paulo";11658;188;"2452"
"Exportação";2016;"Estados Unidos";"Santa Catarina";11503;1472;"2452"
"Exportação";2016;"Noruega";"Rio de Janeiro";11372;3059;"2452"
"Exportação";2016;"Costa Rica";"Mercadoria Nacionalizada";10947;3;"2452"
"Exportação";2016;"Chile";"Santa Catarina";10707;236;"2452"
"Exportação";2016;"Reino Unido";"Rio de Janeiro";10642;141;"2452"
"Exportação";2016;"Países Baixos (Holanda)";"Reexportação";10360;2;"2452"
"Exportação";2016;"Bolívia";"Mato Grosso do Sul";10093;2828;"2452"
"Exportação";2016;"Argentina";"Reexportação";9913;1;"2452"
"Exportação";2016;"Indonésia";"Minas Gerais";9731;159;"2452"
"Exportação";2016;"Reino Unido";"São Paulo";9248;10;"2452"
"Exportação";2016;"Tcheca, República";"Não Declarada";9245;223;"2452"
"Exportação";2016;"Singapura";"Não Declarada";9021;2;"2452"
"Exportação";2016;"África do Sul";"Rio Grande do Sul";8869;380;"2452"
"Exportação";2016;"Alemanha";"Rio de Janeiro";8859;526;"2452"
"Exportação";2016;"Bolívia";"Rio de Janeiro";8842;1287;"2452"
"Exportação";2016;"Suíça";"Paraná";8503;429;"2452"
"Exportação";2016;"Cuba";"Não Declarada";8488;11;"2452"
"Exportação";2016;"Gana";"Rio de Janeiro";8334;1;"2452"
"Exportação";2016;"Colômbia";"Minas Gerais";8293;174;"2452"
"Exportação";2016;"Emirados Árabes Unidos";"Não Declarada";8203;5;"2452"
"Exportação";2016;"China";"Mercadoria Nacionalizada";7982;34;"2452"
"Exportação";2016;"Nova Zelândia";"Rio de Janeiro";7794;288;"2452"
"Exportação";2016;"Reino Unido";"Não Declarada";7387;3;"2452"
"Exportação";2016;"Sri Lanka";"Minas Gerais";7307;84;"2452"
"Exportação";2016;"Paraguai";"Rio de Janeiro";7169;955;"2452"
"Exportação";2016;"Egito";"São Paulo";7032;56;"2452"
"Exportação";2016;"Arábia Saudita";"São Paulo";6796;872;"2452"
"Exportação";2016;"Peru";"Santa Catarina";6796;52;"2452"
"Exportação";2016;"Suécia";"Rio de Janeiro";6692;183;"2452"
"Exportação";2016;"Omã";"Rio de Janeiro";6637;0;"2452"
"Exportação";2016;"México";"Mercadoria Nacionalizada";6241;112;"2452"
"Exportação";2016;"Mauritânia";"Não Declarada";6209;1;"2452"
"Exportação";2016;"Polônia";"Não Declarada";5951;264;"2452"
"Exportação";2016;"Rússia";"São Paulo";5688;404;"2452"
"Exportação";2016;"Hungria";"Mercadoria Nacionalizada";5602;370;"2452"
"Exportação";2016;"Equador";"Rio Grande do Sul";5549;579;"2452"
"Exportação";2016;"Uruguai";"Santa Catarina";5534;435;"2452"
"Exportação";2016;"Malásia";"São Paulo";5527;19;"2452"
"Exportação";2016;"Paraguai";"Mercadoria Nacionalizada";5433;190;"2452"
"Exportação";2016;"Coveite (Kuweit)";"Rio de Janeiro";5290;125;"2452"
"Exportação";2016;"Japão";"Rio Grande do Sul";4920;131;"2452"
"Exportação";2016;"Canadá";"Santa Catarina";4892;529;"2452"
"Exportação";2016;"Guiana";"Rio Grande do Sul";4799;421;"2452"
"Exportação";2016;"Bolívia";"Minas Gerais";4734;112;"2452"
"Exportação";2016;"El Salvador";"Santa Catarina";4658;22;"2452"
"Exportação";2016;"Gana";"São Paulo";4534;322;"2452"
"Exportação";2016;"Reino Unido";"Reexportação";4510;17;"2452"
"Exportação";2016;"Cuba";"Rio Grande do Sul";4487;7;"2452"
"Exportação";2016;"Equador";"Santa Catarina";4486;49;"2452"
"Exportação";2016;"Líbano";"Rio Grande do Sul";4471;149;"2452"
"Exportação";2016;"Burkina Faso";"Não Declarada";4323;0;"2452"
"Exportação";2016;"Coveite (Kuweit)";"Minas Gerais";4243;90;"2452"
"Exportação";2016;"El Salvador";"Reexportação";4242;2;"2452"
"Exportação";2016;"África do Sul";"Não Declarada";4190;18;"2452"
"Exportação";2016;"Antilhas Holandesas";"Não Declarada";4138;35;"2452"
"Exportação";2016;"Angola";"Reexportação";3906;2;"2452"
"Exportação";2016;"Chile";"Mercadoria Nacionalizada";3888;1;"2452"
"Exportação";2016;"Tailândia";"São Paulo";3830;70;"2452"
"Exportação";2016;"Equador";"Paraná";3673;211;"2452"
"Exportação";2016;"República Dominicana";"Paraná";3626;43;"2452"
"Exportação";2016;"Santa Lúcia";"Paraná";3488;322;"2452"
"Exportação";2016;"Coreia do Sul";"São Paulo";3488;23;"2452"
"Exportação";2016;"Austrália";"Não Declarada";3451;1;"2452"
"Exportação";2016;"Costa Rica";"Rio Grande do Sul";3412;474;"2452"
"Exportação";2016;"Hungria";"Não Declarada";3408;269;"2452"
"Exportação";2016;"Costa Rica";"Santa Catarina";3401;10;"2452"
"Exportação";2016;"Malásia";"Mercadoria Nacionalizada";3400;267;"2452"
"Exportação";2016;"Cazaquistão";"Reexportação";3381;1;"2452"
"Exportação";2016;"Venezuela";"Rio Grande do Sul";3325;60;"2452"
"Exportação";2016;"França";"Rio de Janeiro";3319;15;"2452"
"Exportação";2016;"Estados Unidos";"Bahia";3251;52;"2452"
"Exportação";2016;"Moldávia";"Não Declarada";3157;0;"2452"
"Exportação";2016;"Guatemala";"São Paulo";3140;70;"2452"
"Exportação";2016;"Panamá";"Rio Grande do Sul";3137;99;"2452"
"Exportação";2016;"Portugal";"Santa Catarina";3056;353;"2452"
"Exportação";2016;"Eslováquia";"Não Declarada";3000;1;"2452"
"Exportação";2016;"Sérvia";"São Paulo";2942;198;"2452"
"Exportação";2016;"Alemanha";"Não Declarada";2868;43;"2452"
"Exportação";2016;"Canadá";"Rio de Janeiro";2825;103;"2452"
"Exportação";2016;"Polônia";"Reexportação";2812;4;"2452"
"Exportação";2016;"Finlândia";"São Paulo";2722;70;"2452"
"Exportação";2016;"China";"Reexportação";2500;3;"2452"
"Exportação";2016;"Suécia";"Minas Gerais";2441;49;"2452"
"Exportação";2016;"Hungria";"Rio Grande do Sul";2402;98;"2452"
"Exportação";2016;"Suíça";"Mercadoria Nacionalizada";2399;0;"2452"
"Exportação";2016;"Costa do Marfim";"Não Declarada";2391;2;"2452"
"Exportação";2016;"Polônia";"Mercadoria Nacionalizada";2232;0;"2452"
"Exportação";2016;"França";"Santa Catarina";2207;362;"2452"
"Exportação";2016;"Dinamarca";"Rio de Janeiro";2094;1;"2452"
"Exportação";2016;"Suriname";"Rio Grande do Sul";2046;315;"2452"
"Exportação";2016;"Austrália";"Santa Catarina";2040;687;"2452"
"Exportação";2016;"Portugal";"Minas Gerais";2001;53;"2452"
"Exportação";2016;"Angola";"Rio de Janeiro";1961;172;"2452"
"Exportação";2016;"Austrália";"Minas Gerais";1955;12;"2452"
