"Fluxo";"Ano";"Pais";"UF_Produto";"Valor_US_FOB";"Quilograma_Liquido";"cnae_subclasse"
"Exportação";2016;"Bolívia";"Rio de Janeiro";1165409;1508085;"2451"
"Exportação";2016;"Estados Unidos";"Rio de Janeiro";1016219;19600;"2451"
"Exportação";2016;"Paraguai";"São Paulo";785863;49506;"2451"
"Exportação";2016;"Hong Kong";"São Paulo";738654;51225;"2451"
"Exportação";2016;"Peru";"Rio de Janeiro";731096;729706;"2451"
"Exportação";2016;"Estados Unidos";"Santa Catarina";724928;362642;"2451"
"Exportação";2016;"Noruega";"Não Declarada";715517;213084;"2451"
"Exportação";2016;"Itália";"Santa Catarina";703143;290121;"2451"
"Exportação";2016;"Angola";"São Paulo";655191;106813;"2451"
"Exportação";2016;"Uruguai";"Rio de Janeiro";629021;450942;"2451"
"Exportação";2016;"China";"São Paulo";624197;13300;"2451"
"Exportação";2016;"Reino Unido";"Minas Gerais";601330;283678;"2451"
"Exportação";2016;"Argentina";"São Paulo";585050;53992;"2451"
"Exportação";2016;"Chile";"São Paulo";531126;59673;"2451"
"Exportação";2016;"Estados Unidos";"Não Declarada";518687;14210;"2451"
"Exportação";2016;"Uruguai";"Santa Catarina";506110;115462;"2451"
"Exportação";2016;"Chile";"Santa Catarina";466608;106990;"2451"
"Exportação";2016;"China";"Mercadoria Nacionalizada";455367;39014;"2451"
"Exportação";2016;"Malásia";"Rio de Janeiro";437341;11433;"2451"
"Exportação";2016;"Chile";"Rio de Janeiro";388582;424858;"2451"
"Exportação";2016;"Polônia";"Santa Catarina";331199;177454;"2451"
"Exportação";2016;"Belize";"Minas Gerais";307267;126684;"2451"
"Exportação";2016;"China";"Bahia";275108;4992;"2451"
"Exportação";2016;"Argentina";"Não Declarada";272773;26089;"2451"
"Exportação";2016;"Indonésia";"São Paulo";247870;2178;"2451"
"Exportação";2016;"Reino Unido";"Rio de Janeiro";237241;12784;"2451"
"Exportação";2016;"Estados Unidos";"Mercadoria Nacionalizada";225438;26826;"2451"
"Exportação";2016;"Argentina";"Rio Grande do Sul";208216;13879;"2451"
"Exportação";2016;"Indonésia";"Espírito Santo";186371;1065;"2451"
"Exportação";2016;"Angola";"Paraná";179862;10469;"2451"
"Exportação";2016;"Paraguai";"Paraná";176352;26639;"2451"
"Exportação";2016;"Bolívia";"Não Declarada";158132;8060;"2451"
"Exportação";2016;"Colômbia";"São Paulo";151132;5710;"2451"
"Exportação";2016;"Países Baixos (Holanda)";"São Paulo";149774;2493;"2451"
"Exportação";2016;"China";"Não Declarada";134141;25381;"2451"
"Exportação";2016;"Estados Unidos";"Reexportação";133284;853;"2451"
"Exportação";2016;"Finlândia";"Santa Catarina";131132;53834;"2451"
"Exportação";2016;"Peru";"São Paulo";128613;8552;"2451"
"Exportação";2016;"República Dominicana";"São Paulo";128279;10682;"2451"
"Exportação";2016;"China";"Rio de Janeiro";127420;17510;"2451"
"Exportação";2016;"Colômbia";"Santa Catarina";127168;55239;"2451"
"Exportação";2016;"Argentina";"Minas Gerais";123783;6524;"2451"
"Exportação";2016;"Alemanha";"São Paulo";119103;5910;"2451"
"Exportação";2016;"Argélia";"Rio Grande do Sul";118686;4032;"2451"
"Exportação";2016;"Argentina";"Santa Catarina";112174;29993;"2451"
"Exportação";2016;"Rússia";"Santa Catarina";106433;43420;"2451"
"Exportação";2016;"Egito";"Não Declarada";102863;835;"2451"
"Exportação";2016;"Chile";"Não Declarada";102252;1085;"2451"
"Exportação";2016;"Angola";"Rio de Janeiro";92394;23893;"2451"
"Exportação";2016;"Venezuela";"São Paulo";90771;8689;"2451"
"Exportação";2016;"Panamá";"São Paulo";90584;373;"2451"
"Exportação";2016;"Singapura";"Não Declarada";89017;179;"2451"
"Exportação";2016;"Gana";"Minas Gerais";86406;32211;"2451"
"Exportação";2016;"França";"Não Declarada";85792;271;"2451"
"Exportação";2016;"Austrália";"Não Declarada";84137;4951;"2451"
"Exportação";2016;"Bolívia";"São Paulo";83248;5257;"2451"
"Exportação";2016;"Dinamarca";"Não Declarada";80582;3;"2451"
"Exportação";2016;"Dinamarca";"Mercadoria Nacionalizada";76543;1115;"2451"
"Exportação";2016;"Itália";"São Paulo";71827;1099;"2451"
"Exportação";2016;"Chile";"Paraná";69082;1801;"2451"
"Exportação";2016;"Canadá";"Não Declarada";66892;173;"2451"
"Exportação";2016;"Romênia";"São Paulo";66776;3737;"2451"
"Exportação";2016;"Grécia";"Santa Catarina";65600;26436;"2451"
"Exportação";2016;"Itália";"Não Declarada";65105;1880;"2451"
"Exportação";2016;"Paraguai";"Não Declarada";64981;7874;"2451"
"Exportação";2016;"Índia";"São Paulo";64714;886;"2451"
"Exportação";2016;"Paraguai";"Rio Grande do Sul";64075;15968;"2451"
"Exportação";2016;"Gana";"São Paulo";62686;17083;"2451"
"Exportação";2016;"Itália";"Rio Grande do Sul";57242;3382;"2451"
"Exportação";2016;"Colômbia";"Não Declarada";57206;1675;"2451"
"Exportação";2016;"Indonésia";"Não Declarada";56385;4961;"2451"
"Exportação";2016;"Egito";"Minas Gerais";55613;5707;"2451"
"Exportação";2016;"Chile";"Bahia";55568;3360;"2451"
"Exportação";2016;"Tailândia";"São Paulo";55264;2301;"2451"
"Exportação";2016;"França";"São Paulo";55152;2100;"2451"
"Exportação";2016;"Canadá";"São Paulo";52514;280;"2451"
"Exportação";2016;"Emirados Árabes Unidos";"Não Declarada";51194;752;"2451"
"Exportação";2016;"México";"Não Declarada";46452;705;"2451"
"Exportação";2016;"Estados Unidos";"Rio Grande do Sul";46074;20582;"2451"
"Exportação";2016;"Venezuela";"Santa Catarina";45472;12694;"2451"
"Exportação";2016;"Uruguai";"Não Declarada";44699;1749;"2451"
"Exportação";2016;"Curaçao";"São Paulo";43412;1215;"2451"
"Exportação";2016;"Colômbia";"Rio de Janeiro";42528;16545;"2451"
"Exportação";2016;"Uruguai";"Rio Grande do Sul";42171;8813;"2451"
"Exportação";2016;"Costa Rica";"São Paulo";39662;1026;"2451"
"Exportação";2016;"Argentina";"Mercadoria Nacionalizada";39522;1598;"2451"
"Exportação";2016;"México";"Rio de Janeiro";39093;7505;"2451"
"Exportação";2016;"Países Baixos (Holanda)";"Rio de Janeiro";38339;262;"2451"
"Exportação";2016;"México";"Rio Grande do Sul";38200;1068;"2451"
"Exportação";2016;"Uruguai";"São Paulo";38184;1999;"2451"
"Exportação";2016;"Suécia";"São Paulo";38059;6105;"2451"
"Exportação";2016;"Equador";"São Paulo";36535;1372;"2451"
"Exportação";2016;"Jordânia";"Santa Catarina";36408;14374;"2451"
"Exportação";2016;"Peru";"Santa Catarina";36301;15844;"2451"
"Exportação";2016;"Peru";"Não Declarada";34188;758;"2451"
"Exportação";2016;"África do Sul";"Santa Catarina";33494;9312;"2451"
"Exportação";2016;"Trinidad e Tobago";"Rio de Janeiro";32983;1169;"2451"
"Exportação";2016;"Colômbia";"Bahia";32970;1590;"2451"
"Exportação";2016;"Chile";"Rio Grande do Sul";30789;6013;"2451"
"Exportação";2016;"Coreia do Sul";"Não Declarada";29217;2677;"2451"
"Exportação";2016;"Gana";"Santa Catarina";27073;2511;"2451"
"Exportação";2016;"Índia";"Santa Catarina";26944;2956;"2451"
"Exportação";2016;"Guatemala";"São Paulo";26116;1331;"2451"
"Exportação";2016;"Rússia";"Rio Grande do Sul";25892;399;"2451"
"Exportação";2016;"Canadá";"Rio Grande do Sul";25700;7451;"2451"
"Exportação";2016;"Bolívia";"Mato Grosso do Sul";24835;15325;"2451"
"Exportação";2016;"Guadalupe";"São Paulo";24478;2149;"2451"
"Exportação";2016;"Países Baixos (Holanda)";"Minas Gerais";24265;332;"2451"
"Exportação";2016;"Panamá";"Santa Catarina";23801;5750;"2451"
"Exportação";2016;"Colômbia";"Reexportação";23333;1309;"2451"
"Exportação";2016;"México";"Paraná";23132;637;"2451"
"Exportação";2016;"Nigéria";"Não Declarada";22764;129;"2451"
"Exportação";2016;"Emirados Árabes Unidos";"Minas Gerais";22662;2997;"2451"
"Exportação";2016;"Uruguai";"Mercadoria Nacionalizada";22520;387;"2451"
"Exportação";2016;"Angola";"Bahia";22380;585;"2451"
"Exportação";2016;"Alemanha";"Não Declarada";22313;1508;"2451"
"Exportação";2016;"Israel";"São Paulo";21774;350;"2451"
"Exportação";2016;"Bolívia";"Rio Grande do Sul";21646;8118;"2451"
"Exportação";2016;"Índia";"Rio de Janeiro";21129;137;"2451"
"Exportação";2016;"Paraguai";"Mercadoria Nacionalizada";20281;1117;"2451"
"Exportação";2016;"Egito";"São Paulo";20217;490;"2451"
"Exportação";2016;"Suriname";"Rio Grande do Sul";19672;7289;"2451"
"Exportação";2016;"Países Baixos (Holanda)";"Não Declarada";19366;885;"2451"
"Exportação";2016;"Bélgica";"São Paulo";17664;179;"2451"
"Exportação";2016;"Burkina Faso";"São Paulo";17360;1180;"2451"
"Exportação";2016;"Barbados";"São Paulo";17318;1206;"2451"
"Exportação";2016;"Venezuela";"Não Declarada";16818;270;"2451"
"Exportação";2016;"Paraguai";"Mato Grosso do Sul";15447;6770;"2451"
"Exportação";2016;"Alemanha";"Rio Grande do Sul";15425;741;"2451"
"Exportação";2016;"Japão";"Não Declarada";15409;9;"2451"
"Exportação";2016;"México";"Santa Catarina";14997;320;"2451"
"Exportação";2016;"Suriname";"Não Declarada";14960;273;"2451"
"Exportação";2016;"Alemanha";"Santa Catarina";14904;802;"2451"
"Exportação";2016;"Alemanha";"Mercadoria Nacionalizada";14355;563;"2451"
"Exportação";2016;"Estados Unidos";"Paraná";13581;1786;"2451"
"Exportação";2016;"Bélgica";"Não Declarada";13497;221;"2451"
"Exportação";2016;"Singapura";"São Paulo";13405;119;"2451"
"Exportação";2016;"Argentina";"Paraná";13245;678;"2451"
"Exportação";2016;"Cuba";"São Paulo";13078;282;"2451"
"Exportação";2016;"Noruega";"Rio de Janeiro";12920;126;"2451"
"Exportação";2016;"Austrália";"Mercadoria Nacionalizada";12311;462;"2451"
"Exportação";2016;"Coveite (Kuweit)";"Rio de Janeiro";12267;162;"2451"
"Exportação";2016;"Suécia";"Não Declarada";11984;120;"2451"
"Exportação";2016;"Bolívia";"Reexportação";11816;88;"2451"
"Exportação";2016;"Israel";"Santa Catarina";11791;2500;"2451"
"Exportação";2016;"Argélia";"Não Declarada";11408;16;"2451"
"Exportação";2016;"Reino Unido";"Não Declarada";11194;33;"2451"
"Exportação";2016;"Paraguai";"Minas Gerais";11063;5549;"2451"
"Exportação";2016;"Egito";"Reexportação";10594;11;"2451"
"Exportação";2016;"Austrália";"São Paulo";10524;126;"2451"
"Exportação";2016;"Antilhas Holandesas";"Não Declarada";10343;307;"2451"
"Exportação";2016;"Costa do Marfim";"Não Declarada";10342;218;"2451"
"Exportação";2016;"China";"Rio Grande do Sul";9875;95;"2451"
"Exportação";2016;"África do Sul";"São Paulo";9810;313;"2451"
"Exportação";2016;"Suriname";"São Paulo";9393;33;"2451"
"Exportação";2016;"Índia";"Não Declarada";9190;33;"2451"
"Exportação";2016;"Chile";"Mercadoria Nacionalizada";9079;89;"2451"
"Exportação";2016;"El Salvador";"São Paulo";8740;290;"2451"
"Exportação";2016;"China";"Santa Catarina";8520;59;"2451"
"Exportação";2016;"Peru";"Mercadoria Nacionalizada";8381;306;"2451"
"Exportação";2016;"Singapura";"Rio de Janeiro";8362;210;"2451"
"Exportação";2016;"Bolívia";"Mercadoria Nacionalizada";8355;59;"2451"
"Exportação";2016;"Moçambique";"Rio Grande do Sul";8352;475;"2451"
"Exportação";2016;"Tcheca, República";"São Paulo";8312;1400;"2451"
"Exportação";2016;"Tunísia";"São Paulo";8242;51;"2451"
"Exportação";2016;"Colômbia";"Rio Grande do Sul";7967;329;"2451"
"Exportação";2016;"Alemanha";"Paraná";7579;29;"2451"
"Exportação";2016;"Angola";"Reexportação";7415;0;"2451"
"Exportação";2016;"Argélia";"Rio de Janeiro";7271;718;"2451"
"Exportação";2016;"Congo";"São Paulo";7020;719;"2451"
"Exportação";2016;"Guiana";"São Paulo";6961;1016;"2451"
"Exportação";2016;"Peru";"Minas Gerais";6873;2044;"2451"
"Exportação";2016;"Gana";"Não Declarada";6801;573;"2451"
"Exportação";2016;"Bolívia";"Paraná";6615;10117;"2451"
"Exportação";2016;"Suécia";"Mercadoria Nacionalizada";6578;67;"2451"
"Exportação";2016;"Rússia";"Não Declarada";6447;25;"2451"
"Exportação";2016;"Bélgica";"Paraná";6354;92;"2451"
"Exportação";2016;"Guiana";"Rio Grande do Sul";6127;1287;"2451"
"Exportação";2016;"Espanha";"São Paulo";6031;770;"2451"
"Exportação";2016;"França";"Mercadoria Nacionalizada";5977;9;"2451"
"Exportação";2016;"China";"Reexportação";5977;3;"2451"
"Exportação";2016;"Singapura";"Santa Catarina";5862;1733;"2451"
"Exportação";2016;"Arábia Saudita";"Não Declarada";5685;157;"2451"
"Exportação";2016;"Senegal";"São Paulo";5652;42;"2451"
"Exportação";2016;"Suécia";"Rio de Janeiro";5605;198;"2451"
"Exportação";2016;"México";"Mercadoria Nacionalizada";5406;76;"2451"
"Exportação";2016;"China";"Minas Gerais";5328;14;"2451"
"Exportação";2016;"Malásia";"Não Declarada";5259;219;"2451"
"Exportação";2016;"Argentina";"Reexportação";5196;53;"2451"
"Exportação";2016;"Indonésia";"Santa Catarina";4996;139;"2451"
"Exportação";2016;"Equador";"Não Declarada";4724;175;"2451"
"Exportação";2016;"Peru";"Rio Grande do Sul";4701;91;"2451"
"Exportação";2016;"Dinamarca";"São Paulo";4679;666;"2451"
"Exportação";2016;"Itália";"Mercadoria Nacionalizada";4653;10;"2451"
"Exportação";2016;"Portugal";"Rio de Janeiro";4600;2;"2451"
"Exportação";2016;"Indonésia";"Reexportação";4504;220;"2451"
"Exportação";2016;"Emirados Árabes Unidos";"Rio Grande do Sul";4141;557;"2451"
"Exportação";2016;"Honduras";"São Paulo";4088;29;"2451"
"Exportação";2016;"Reino Unido";"Santa Catarina";4087;130;"2451"
"Exportação";2016;"Paquistão";"Não Declarada";4051;115;"2451"
"Exportação";2016;"Chipre";"Rio de Janeiro";3896;51;"2451"
"Exportação";2016;"Emirados Árabes Unidos";"Rio de Janeiro";3844;259;"2451"
"Exportação";2016;"Colômbia";"Paraná";3801;79;"2451"
"Exportação";2016;"Coreia do Sul";"Reexportação";3735;486;"2451"
"Exportação";2016;"Moçambique";"Minas Gerais";3544;568;"2451"
"Exportação";2016;"Portugal";"Santa Catarina";3349;400;"2451"
"Exportação";2016;"Bélgica";"Mercadoria Nacionalizada";3338;27;"2451"
"Exportação";2016;"Trinidad e Tobago";"Santa Catarina";3288;1542;"2451"
"Exportação";2016;"Singapura";"Mercadoria Nacionalizada";3267;3;"2451"
"Exportação";2016;"Guiana";"Rio de Janeiro";3257;749;"2451"
"Exportação";2016;"Angola";"Minas Gerais";3254;1211;"2451"
"Exportação";2016;"Espanha";"Rio Grande do Sul";3224;166;"2451"
"Exportação";2016;"Venezuela";"Rio Grande do Sul";3215;304;"2451"
"Exportação";2016;"Malásia";"São Paulo";3165;19;"2451"
"Exportação";2016;"Indonésia";"Paraná";3030;0;"2451"
"Exportação";2016;"Turquia";"Santa Catarina";3000;740;"2451"
"Exportação";2016;"Bolívia";"Minas Gerais";2975;36;"2451"
"Exportação";2016;"Estados Unidos";"Espírito Santo";2919;4;"2451"
"Exportação";2016;"Venezuela";"Paraná";2898;12;"2451"
"Exportação";2016;"Reino Unido";"São Paulo";2885;93;"2451"
"Exportação";2016;"Guiné Equatorial";"Minas Gerais";2848;56;"2451"
"Exportação";2016;"Colômbia";"Mercadoria Nacionalizada";2802;7;"2451"
"Exportação";2016;"França";"Rio Grande do Sul";2766;212;"2451"
"Exportação";2016;"China";"Pernambuco";2752;703;"2451"
"Exportação";2016;"Catar";"São Paulo";2750;58;"2451"
"Exportação";2016;"África do Sul";"Rio de Janeiro";2481;164;"2451"
"Exportação";2016;"Angola";"Não Declarada";2446;19;"2451"
"Exportação";2016;"Cuba";"Goiás";2372;50;"2451"
"Exportação";2016;"Índia";"Paraná";2266;39;"2451"
"Exportação";2016;"Etiópia";"Não Declarada";2250;77;"2451"
"Exportação";2016;"Bélgica";"Reexportação";2167;13;"2451"
"Exportação";2016;"Uruguai";"Paraná";2123;122;"2451"
"Exportação";2016;"Cuba";"Paraná";2083;35;"2451"
"Exportação";2016;"Guiana";"Mato Grosso";2050;524;"2451"
"Exportação";2016;"Países Baixos (Holanda)";"Paraná";1990;57;"2451"
"Exportação";2016;"Taiwan (Formosa)";"Não Declarada";1888;1;"2451"
"Exportação";2016;"África do Sul";"Rio Grande do Sul";1886;115;"2451"
"Exportação";2016;"Quênia";"São Paulo";1878;32;"2451"
"Exportação";2016;"Índia";"Reexportação";1868;3;"2451"
"Exportação";2016;"Bolívia";"Espírito Santo";1860;146;"2451"
"Exportação";2016;"Estados Unidos";"Bahia";1825;41;"2451"
"Exportação";2016;"Costa Rica";"Mercadoria Nacionalizada";1774;2;"2451"
"Exportação";2016;"Trinidad e Tobago";"Mercadoria Nacionalizada";1732;17;"2451"
"Exportação";2016;"Suíça";"Rio Grande do Sul";1712;63;"2451"
"Exportação";2016;"Estados Unidos";"Goiás";1695;5;"2451"
"Exportação";2016;"Equador";"Rio Grande do Sul";1692;67;"2451"
"Exportação";2016;"Chile";"Pará";1665;4;"2451"
"Exportação";2016;"Egito";"Mercadoria Nacionalizada";1633;2;"2451"
"Exportação";2016;"Cuba";"Rio Grande do Sul";1631;53;"2451"
"Exportação";2016;"África do Sul";"Reexportação";1579;13;"2451"
"Exportação";2016;"Bélgica";"Rio Grande do Sul";1491;2811;"2451"
"Exportação";2016;"Tanzânia";"São Paulo";1448;77;"2451"
"Exportação";2016;"Rússia";"São Paulo";1422;73;"2451"
"Exportação";2016;"República Dominicana";"Não Declarada";1365;79;"2451"
"Exportação";2016;"Austrália";"Paraná";1320;16;"2451"
"Exportação";2016;"República Dominicana";"Rio Grande do Sul";1317;36;"2451"
"Exportação";2016;"Senegal";"Minas Gerais";1309;70;"2451"
"Exportação";2016;"Luxemburgo";"São Paulo";1290;11;"2451"
"Exportação";2016;"Congo";"Rio Grande do Sul";1268;4;"2451"
"Exportação";2016;"Índia";"Minas Gerais";1260;48;"2451"
"Exportação";2016;"Noruega";"Mercadoria Nacionalizada";1251;2;"2451"
"Exportação";2016;"Indonésia";"Rio Grande do Sul";1197;20;"2451"
"Exportação";2016;"África do Sul";"Mercadoria Nacionalizada";1140;8;"2451"
"Exportação";2016;"Peru";"Paraná";1134;15;"2451"
"Exportação";2016;"Suriname";"Rio de Janeiro";1108;274;"2451"
"Exportação";2016;"Suíça";"Não Declarada";1093;15;"2451"
"Exportação";2016;"Turquia";"São Paulo";1082;66;"2451"
"Exportação";2016;"Honduras";"Rio Grande do Sul";1046;42;"2451"
"Exportação";2016;"México";"Reexportação";992;12;"2451"
"Exportação";2016;"Burkina Faso";"Não Declarada";980;0;"2451"
"Exportação";2016;"Costa Rica";"Não Declarada";970;17;"2451"
"Exportação";2016;"Uruguai";"Reexportação";964;4;"2451"
"Exportação";2016;"Chile";"Minas Gerais";943;5;"2451"
"Exportação";2016;"Guiana Francesa";"Rio Grande do Sul";931;287;"2451"
"Exportação";2016;"França";"Paraná";931;34;"2451"
"Exportação";2016;"Singapura";"Paraná";916;20;"2451"
"Exportação";2016;"Sudão";"São Paulo";908;73;"2451"
"Exportação";2016;"Congo";"Não Declarada";901;1;"2451"
"Exportação";2016;"Alemanha";"Reexportação";861;8;"2451"
"Exportação";2016;"Panamá";"Paraná";834;60;"2451"
"Exportação";2016;"Nigéria";"São Paulo";834;41;"2451"
"Exportação";2016;"Nicarágua";"São Paulo";800;47;"2451"
"Exportação";2016;"Coreia do Sul";"Bahia";794;54;"2451"
"Exportação";2016;"Tailândia";"Não Declarada";775;57;"2451"
"Exportação";2016;"Trinidad e Tobago";"Não Declarada";768;31;"2451"
"Exportação";2016;"Equador";"Paraná";695;1;"2451"
"Exportação";2016;"Azerbaijão";"Rio de Janeiro";666;1;"2451"
"Exportação";2016;"Cuba";"Não Declarada";657;19;"2451"
"Exportação";2016;"Portugal";"Não Declarada";636;534;"2451"
"Exportação";2016;"Coreia do Sul";"São Paulo";615;15;"2451"
"Exportação";2016;"Jordânia";"São Paulo";609;3;"2451"
"Exportação";2016;"Bangladesh";"Rio Grande do Sul";582;273;"2451"
"Exportação";2016;"Portugal";"São Paulo";572;54;"2451"
"Exportação";2016;"Etiópia";"Rio Grande do Sul";572;17;"2451"
"Exportação";2016;"Panamá";"Rio Grande do Sul";563;7;"2451"
"Exportação";2016;"Omã";"Rio Grande do Sul";546;13;"2451"
"Exportação";2016;"Bahamas";"São Paulo";532;43;"2451"
"Exportação";2016;"Quênia";"Rio de Janeiro";500;0;"2451"
"Exportação";2016;"Egito";"Paraná";493;6;"2451"
"Exportação";2016;"República Dominicana";"Reexportação";492;3;"2451"
"Exportação";2016;"Singapura";"Reexportação";487;6;"2451"
"Exportação";2016;"Áustria";"Não Declarada";484;0;"2451"
"Exportação";2016;"Omã";"Não Declarada";484;0;"2451"
"Exportação";2016;"Guiné-Bissau";"Piauí";479;11;"2451"
"Exportação";2016;"Dinamarca";"Rio de Janeiro";466;8;"2451"
"Exportação";2016;"Chile";"Reexportação";462;0;"2451"
"Exportação";2016;"Israel";"Não Declarada";459;31;"2451"
"Exportação";2016;"Zimbábue";"São Paulo";442;104;"2451"
"Exportação";2016;"Coreia do Sul";"Paraná";436;42;"2451"
"Exportação";2016;"Paraguai";"Amazonas";414;0;"2451"
"Exportação";2016;"Coveite (Kuweit)";"Rio Grande do Sul";404;3;"2451"
"Exportação";2016;"Angola";"Rio Grande do Sul";403;9;"2451"
"Exportação";2016;"Suécia";"Paraná";393;59;"2451"
"Exportação";2016;"Gana";"Rio Grande do Sul";379;33;"2451"
"Exportação";2016;"México";"Minas Gerais";375;0;"2451"
"Exportação";2016;"Paquistão";"São Paulo";372;1;"2451"
"Exportação";2016;"Itália";"Reexportação";371;46;"2451"
"Exportação";2016;"Vietnã";"Não Declarada";368;0;"2451"
"Exportação";2016;"Omã";"São Paulo";342;2;"2451"
"Exportação";2016;"Guatemala";"Santa Catarina";341;2;"2451"
"Exportação";2016;"Etiópia";"São Paulo";328;84;"2451"
"Exportação";2016;"Equador";"Reexportação";310;9;"2451"
"Exportação";2016;"Guatemala";"Rio Grande do Sul";308;14;"2451"
"Exportação";2016;"Angola";"Mato Grosso do Sul";306;18;"2451"
"Exportação";2016;"Guiné Equatorial";"São Paulo";305;1;"2451"
"Exportação";2016;"Laos";"Não Declarada";280;0;"2451"
"Exportação";2016;"Arábia Saudita";"São Paulo";276;23;"2451"
"Exportação";2016;"Cayman, Ilhas";"Rio Grande do Sul";248;2;"2451"
"Exportação";2016;"Honduras";"Santa Catarina";239;7;"2451"
"Exportação";2016;"Panamá";"Não Declarada";235;4;"2451"
"Exportação";2016;"Taiwan (Formosa)";"São Paulo";223;16;"2451"
"Exportação";2016;"Costa Rica";"Santa Catarina";221;9;"2451"
"Exportação";2016;"Austrália";"Rio Grande do Sul";210;1;"2451"
"Exportação";2016;"Egito";"Rio Grande do Sul";209;21;"2451"
"Exportação";2016;"Espanha";"Não Declarada";194;86;"2451"
"Exportação";2016;"Malavi";"São Paulo";189;4;"2451"
"Exportação";2016;"Emirados Árabes Unidos";"São Paulo";189;1;"2451"
"Exportação";2016;"Costa Rica";"Reexportação";179;0;"2451"
"Exportação";2016;"Barbados";"Reexportação";166;0;"2451"
"Exportação";2016;"Camarões";"Rio Grande do Sul";156;4;"2451"
"Exportação";2016;"Jamaica";"Rio Grande do Sul";156;2;"2451"
"Exportação";2016;"República Dominicana";"Mercadoria Nacionalizada";154;6;"2451"
"Exportação";2016;"Bolívia";"Rondônia";146;27;"2451"
"Exportação";2016;"Peru";"Reexportação";145;0;"2451"
"Exportação";2016;"Canadá";"Paraná";145;0;"2451"
"Exportação";2016;"África do Sul";"Paraná";144;2;"2451"
"Exportação";2016;"Nicarágua";"Rio Grande do Sul";139;7;"2451"
"Exportação";2016;"Haiti";"São Paulo";139;1;"2451"
"Exportação";2016;"Costa Rica";"Rio Grande do Sul";135;3;"2451"
"Exportação";2016;"Moçambique";"São Paulo";125;6;"2451"
"Exportação";2016;"Quênia";"Santa Catarina";124;1;"2451"
"Exportação";2016;"El Salvador";"Rio Grande do Sul";123;0;"2451"
"Exportação";2016;"Vietnã";"Rio de Janeiro";123;0;"2451"
"Exportação";2016;"Irlanda";"Não Declarada";121;2;"2451"
"Exportação";2016;"Suécia";"Rio Grande do Sul";117;2;"2451"
"Exportação";2016;"Vietnã";"São Paulo";115;20;"2451"
"Exportação";2016;"Angola";"Mercadoria Nacionalizada";114;5;"2451"
"Exportação";2016;"Cuba";"Reexportação";114;3;"2451"
"Exportação";2016;"Martinica";"São Paulo";112;111;"2451"
"Exportação";2016;"Nicarágua";"Não Declarada";107;2;"2451"
"Exportação";2016;"Costa Rica";"Goiás";106;1;"2451"
"Exportação";2016;"Omã";"Reexportação";106;0;"2451"
"Exportação";2016;"Belize";"São Paulo";102;9;"2451"
"Exportação";2016;"Guiana";"Mercadoria Nacionalizada";100;5;"2451"
"Exportação";2016;"Malta";"Rio Grande do Sul";100;1;"2451"
"Exportação";2016;"Maurício";"São Paulo";97;1;"2451"
"Exportação";2016;"Canadá";"Mercadoria Nacionalizada";97;0;"2451"
"Exportação";2016;"Equador";"Mercadoria Nacionalizada";93;4;"2451"
"Exportação";2016;"Argentina";"Bahia";93;3;"2451"
"Exportação";2016;"Austrália";"Minas Gerais";90;2;"2451"
"Exportação";2016;"Panamá";"Mercadoria Nacionalizada";90;0;"2451"
"Exportação";2016;"Reino Unido";"Paraná";89;0;"2451"
"Exportação";2016;"Guatemala";"Não Declarada";83;0;"2451"
"Exportação";2016;"República Dominicana";"Paraná";81;1;"2451"
"Exportação";2016;"Nigéria";"Santa Catarina";75;3;"2451"
"Exportação";2016;"Uganda";"Rio Grande do Sul";70;10;"2451"
"Exportação";2016;"Cayman, Ilhas";"São Paulo";70;6;"2451"
"Exportação";2016;"Israel";"Rio Grande do Sul";70;5;"2451"
"Exportação";2016;"Trinidad e Tobago";"São Paulo";69;1;"2451"
"Exportação";2016;"Japão";"Mercadoria Nacionalizada";67;2;"2451"
"Exportação";2016;"Ruanda";"Santa Catarina";64;0;"2451"
"Exportação";2016;"Antilhas Holandesas";"Paraná";61;0;"2451"
"Exportação";2016;"África do Sul";"Não Declarada";60;5;"2451"
"Exportação";2016;"Guatemala";"Reexportação";56;1;"2451"
"Exportação";2016;"Uruguai";"Minas Gerais";54;3;"2451"
"Exportação";2016;"Tailândia";"Rio de Janeiro";53;4;"2451"
"Exportação";2016;"Paraguai";"Reexportação";52;0;"2451"
"Exportação";2016;"Itália";"Paraná";50;0;"2451"
"Exportação";2016;"Togo";"São Paulo";46;53;"2451"
"Exportação";2016;"Trinidad e Tobago";"Rio Grande do Sul";45;0;"2451"
"Exportação";2016;"Áustria";"Mercadoria Nacionalizada";44;1;"2451"
"Exportação";2016;"Argélia";"São Paulo";42;0;"2451"
"Exportação";2016;"Quênia";"Rio Grande do Sul";41;3;"2451"
"Exportação";2016;"Antilhas Holandesas";"São Paulo";41;0;"2451"
"Exportação";2016;"Jamaica";"São Paulo";40;13;"2451"
"Exportação";2016;"Guiana Francesa";"São Paulo";40;2;"2451"
"Exportação";2016;"Zâmbia";"Rio Grande do Sul";38;3;"2451"
"Exportação";2016;"Ucrânia";"Rio Grande do Sul";37;1;"2451"
"Exportação";2016;"Nova Caledônia";"São Paulo";33;6;"2451"
"Exportação";2016;"El Salvador";"Santa Catarina";32;0;"2451"
"Exportação";2016;"Nova Zelândia";"São Paulo";27;3;"2451"
